statecode,countycode,v051_rawvalue,v051_flag_CT
31,071,1707,
31,073,1808,
31,075,573,
31,077,2197,
31,079,62869,
31,081,9564,
31,083,3018,
31,085,846,
31,087,2460,
31,089,10120,
31,091,698,
31,093,6572,
31,095,7136,
31,097,5219,
31,099,6749,
31,101,8148,
31,103,819,
31,105,3305,
31,107,8306,
31,109,332857,
31,111,33319,
31,113,694,
31,115,582,
31,117,376,
31,119,35579,
31,121,7837,
31,123,4485,
31,125,3262,
31,127,7046,
31,129,4094,
31,131,16591,
31,133,2521,
31,135,2779,
31,137,9042,
31,139,7334,
31,141,35499,
31,143,5269,
31,145,10409,
31,147,7666,
31,149,1241,
31,151,14740,
31,153,204828,
31,155,23406,
31,157,35734,
31,159,17769,
31,161,4927,
31,163,2949,
31,165,1099,
31,167,5756,
31,169,4870,
31,171,634,
31,173,6637,
31,175,4032,
31,177,21254,
31,179,9870,
31,181,3326,
31,183,808,
31,185,14375,
32,000,3267467,
32,001,26033,
32,003,2398871,
32,005,49564,
32,007,54363,
32,009,720,
32,011,1877,
32,013,17116,
32,015,5785,
32,017,4345,
32,019,63718,
32,021,4475,
32,023,55990,
32,027,6536,
32,029,4112,
32,031,507280,
32,033,8534,
32,510,58148,
33,000,1409032,
33,001,65257,
33,003,52580,
33,005,78078,
33,007,31094,
33,009,93045,
33,011,430462,
33,013,157869,
33,015,322433,
33,017,134202,
33,019,44012,
34,000,9500851,
34,001,279114,
34,003,978641,
34,005,475515,
34,007,533988,
34,009,93875,
34,011,155678,
34,013,881527,
34,015,311783,
34,017,736185,
34,019,131708,
34,021,392138,
34,023,890119,
34,025,647520,
34,027,523053,
34,029,666434,
34,031,526597,
34,033,65874,
34,035,357467,
34,037,147444,
34,039,594160,
34,041,112031,
35,000,2130256,
35,001,671747,
35,003,3795,
35,005,63697,
35,006,26686,
35,007,12307,
35,009,47156,
35,011,1657,
35,013,229366,
35,015,61436,
35,017,27541,
35,019,4385,
35,021,635,
35,023,3966,
35,025,75151,
35,027,20025,
35,028,19675,
35,029,25878,
35,031,68945,
35,033,4096,
35,035,69711,
35,037,8403,
35,039,39955,
35,041,18713,
35,043,157757,
35,045,120817,
35,047,26428,
35,049,157765,
35,051,11389,
35,053,15967,
35,055,34482,
35,057,15986,
35,059,3926,
35,061,80813,
36,000,19867248,
36,001,319964,
36,003,47299,
36,005,1384724,
36,007,196397,
36,009,75475,
36,011,74567,
36,013,124105,
36,015,81115,
36,017,45776,
36,019,77871,
36,021,60299,
36,023,45945,
36,025,44191,
36,027,299963,
36,029,950602,
36,031,36744,
36,033,47086,
36,035,52073,
36,037,57604,
36,039,46903,
36,041,5082,
36,043,59585,
36,045,113140,
36,047,2617631,
36,049,26570,
36,051,61561,
36,053,67072,
36,055,752202,
36,057,49648,
36,059,1392438,
36,061,1660664,
36,063,209570,
36,065,228347,
36,067,469812,
36,069,113012,
36,071,411767,
36,073,39686,
36,075,118305,
36,077,60524,
36,079,98409,
36,081,2316841,
36,083,160749,
36,085,498212,
36,087,348144,
36,089,106198,
36,091,240360,
36,093,162261,
36,095,30151,
36,097,17121,
36,099,32650,
36,101,92015,
36,103,1535909,
36,105,80450,
36,107,47574,
36,109,105602,
36,111,182977,
36,113,65288,
36,115,59839,
36,117,90757,
36,119,1006447,
36,121,39588,
36,123,24387,
37,000,11046024,
37,001,183040,
37,003,36693,
37,005,11379,
37,007,22432,
37,009,27266,
37,011,17811,
37,013,44576,
37,015,16939,
37,017,29777,
37,019,167112,
37,021,279210,
37,023,88545,
37,025,244925,
37,027,80739,
37,029,11184,
37,031,70259,
37,033,22363,
37,035,167054,
37,037,83874,
37,039,30373,
37,041,13891,
37,043,12042,
37,045,102194,
37,047,50054,
37,049,104167,
37,051,338430,
37,053,32278,
37,055,38183,
37,057,177809,
37,059,45383,
37,061,50539,
37,063,343628,
37,065,49124,
37,067,398143,
37,069,79771,
37,071,242010,
37,073,10299,
37,075,8179,
37,077,61544,
37,079,20671,
37,081,558816,
37,083,46992,
37,085,146096,
37,087,63048,
37,089,120771,
37,091,19169,
37,093,55382,
37,095,4583,
37,097,206361,
37,099,45281,
37,101,249794,
37,103,9462,
37,105,68537,
37,107,55332,
37,109,97611,
37,111,45269,
37,113,38717,
37,115,22352,
37,117,21523,
37,119,1206285,
37,121,15030,
37,123,26364,
37,125,108417,
37,127,97990,
37,129,243333,
37,131,16580,
37,133,212954,
37,135,152877,
37,137,12550,
37,139,41418,
37,141,70077,
37,143,13460,
37,145,40143,
37,147,180783,
37,149,20320,
37,151,148389,
37,153,41990,
37,155,118624,
37,157,93517,
37,159,153384,
37,161,65587,
37,163,60404,
37,165,33898,
37,167,67326,
37,169,45857,
37,171,71547,
37,173,13945,
37,175,34103,
37,177,3517,
37,179,263386,
37,181,42337,
37,183,1232444,
37,185,19081,
37,187,10654,
37,189,54997,
37,191,120338,
37,193,66186,
37,195,79958,
37,197,37995,
37,199,18993,
38,000,796568,
38,001,2141,
38,003,10798,
38,005,5756,
38,007,1063,
38,009,6391,
38,011,2886,
38,013,2154,
38,015,103107,
38,017,200945,
38,019,3567,
38,021,4930,
38,023,2124,
38,025,4031,
38,027,2309,
38,029,3209,
38,031,3323,
38,033,1795,
38,035,73771,
38,037,2247,
38,039,2227,
38,041,2419,
38,043,2371,
38,045,4051,
38,047,1880,
38,049,5135,
38,051,2461,
38,053,14782,
38,055,9845,
38,057,8348,
38,059,34194,
38,061,9474,
38,063,3007,
38,065,1882,
38,067,6588,
38,069,3853,
38,071,11510,
38,073,5590,
38,075,2376,
38,077,16658,
38,079,11692,
38,081,3710,
38,083,1268,
38,085,3713,
38,087,660,
38,089,33767,
38,091,1767,
38,093,21546,
38,095,2051,
38,097,7989,
38,099,10214,
38,101,68427,
38,103,3803,
38,105,40763,
39,000,11883304,
39,001,27671,
39,003,100866,
39,005,52420,
39,007,96906,
39,009,63218,
39,011,45922,
39,013,64692,
39,015,44292,
39,017,399542,
39,019,26460,
39,021,38907,
39,023,134985,
39,025,214123,
39,027,42019,
39,029,99823,
39,031,37003,
39,033,41626,
39,035,1240594,
39,037,51462,
39,039,38644,
39,041,237966,
39,043,73841,
39,045,167762,
39,047,28782,
39,049,1356303,
39,051,42028,
39,053,28886,
39,055,95362,
39,057,172347,
39,059,38219,
39,061,837359,
39,063,75016,
39,065,30402,
39,067,14042,
39,069,27536,
39,071,43785,
39,073,27429,
39,075,44668,
39,077,58168,
39,079,32723,
39,081,63900,
39,083,63848,
39,085,232360,
39,087,55829,
39,089,184898,
39,091,46085,
39,093,322030,
39,095,426291,
39,097,45531,
39,099,225786,
39,101,64976,
39,103,184625,
39,105,21491,
39,107,42648,
39,109,111950,
39,111,13051,
39,113,537443,
39,115,13532,
39,117,35927,
39,119,86582,
39,121,14269,
39,123,39692,
39,125,18755,
39,127,35682,
39,129,62158,
39,131,27065,
39,133,163839,
39,135,40801,
39,137,34206,
39,139,124853,
39,141,76046,
39,143,58866,
39,145,71798,
39,147,54730,
39,149,47952,
39,151,374091,
39,153,538370,
39,155,200300,
39,157,92048,
39,159,71721,
39,161,28887,
39,163,12545,
39,165,256059,
39,167,58332,
39,169,116632,
39,171,36554,
39,173,133077,
39,175,21394,
40,000,4095393,
40,001,19821,
40,003,5712,
40,005,14600,
40,007,5025,
40,009,22248,
40,011,8573,
40,013,50305,
40,015,26337,
40,017,181760,
40,019,49135,
40,021,48729,
40,023,14174,
40,025,2133,
40,027,303952,
40,029,5414,
40,031,121396,
40,033,5503,
40,035,14506,
40,037,73971,
40,039,28266,
40,041,41771,
40,043,4268,
40,045,3601,
40,047,62007,
40,049,26149,
40,051,58353,
40,053,4123,
40,055,5433,
40,057,2315,
40,059,3209,
40,061,11811,
40,063,13371,
40,065,24541,
40,067,5374,
40,069,10293,
40,071,43437,
40,073,15820,
40,075,8257,
40,077,9509,
40,079,49854,
40,081,34972,
40,083,53860,
40,085,10423,
40,087,48434,
40,089,30805,
40,091,19710,
40,093,7569,
40,095,16147,
40,097,40144,
40,099,13754,
40,101,66752,
40,103,10896,
40,105,9561,
40,107,11364,
40,109,816490,
40,111,37084,
40,113,46495,
40,115,30404,
40,117,16111,
40,119,84199,
40,121,43395,
40,123,38310,
40,125,74446,
40,127,10800,
40,129,3304,
40,131,101371,
40,133,23351,
40,135,40555,
40,137,44075,
40,139,20577,
40,141,6736,
40,143,693514,
40,145,91257,
40,147,54060,
40,149,10839,
40,151,8582,
40,153,19991,
41,000,4272371,
41,001,16750,
41,003,98899,
41,005,425857,
41,007,41043,
41,009,54063,
41,011,64326,
41,013,27336,
41,015,22774,
41,017,211535,
41,019,112255,
41,021,1971,
41,023,7093,
41,025,7402,
41,027,23764,
41,029,221331,
41,031,25536,
41,033,88276,
41,035,70438,
41,037,8194,
41,039,382396,
41,041,51212,
41,043,132474,
41,045,32315,
41,047,352867,
41,049,12360,
41,051,795897,
41,053,90549,
41,055,2002,
41,057,27264,
41,059,80491,
41,061,26058,
41,063,7522,
41,065,26507,
41,067,611272,
41,069,1456,
41,071,110886,
42,000,13078751,
42,001,107914,
42,003,1231814,
42,005,63679,
42,007,165540,
42,009,47643,
42,011,439117,
42,013,120269,
42,015,59699,
42,017,650131,
42,019,199341,
42,021,130108,
42,023,4348,
42,025,65743,
42,027,159805,
42,029,560745,
42,031,36855,
42,033,78132,
42,035,37865,
42,037,66012,
42,039,82089,
42,041,275516,
42,043,293029,
42,045,584882,
42,047,30124,
42,049,267750,
42,051,123941,
42,053,6601,
42,055,159285,
42,057,14452,
42,059,33960,
42,061,43359,
42,063,82953,
42,065,43367,
42,067,23395,
42,069,216859,
42,071,563293,
42,073,84233,
42,075,145319,
42,077,385655,
42,079,331379,
42,081,113236,
42,083,39478,
42,085,108140,
42,087,45935,
42,089,166523,
42,091,879190,
42,093,18115,
42,095,322989,
42,097,90027,
42,099,46816,
42,101,1573916,
42,103,62376,
42,105,15993,
42,107,144523,
42,109,39627,
42,111,72134,
42,113,5927,
42,115,38100,
42,117,40698,
42,119,42159,
42,121,49476,
42,123,37373,
42,125,210434,
42,127,51419,
42,129,350935,
42,131,25771,
42,133,471240,
44,000,1112308,
44,001,50145,
44,003,172450,
44,005,83468,
44,007,675912,
44,009,130333,
45,000,5478831,
45,001,24607,
45,003,179245,
45,005,7551,
45,007,217183,
45,009,12870,
45,011,20495,
45,013,201775,
45,015,264276,
45,017,14249,
45,019,431001,
45,021,57770,
45,023,32323,
45,025,44488,
45,027,31030,
45,029,39259,
45,031,62425,
45,033,27577,
45,035,174663,
45,037,29455,
45,039,20369,
45,041,138049,
45,043,66035,
45,045,570745,
45,047,70041,
45,049,18172,
45,051,413391,
45,053,35618,
45,055,71698,
45,057,111652,
45,059,70545,
45,061,15958,
45,063,313774,
45,065,9983,
45,067,28368,
45,069,25498,
45,071,39203,
45,073,82475,
45,075,83129,
45,077,138207,
45,079,430651,
45,081,19452,
45,083,369256,
45,085,104776,
45,087,26678,
45,089,29865,
45,091,303001,
46,000,924669,
46,003,2752,
46,005,19459,
46,007,3289,
46,009,7071,
46,011,36359,
46,013,37495,
46,015,5261,
46,017,1825,
46,019,10891,
46,021,1342,
46,023,9343,
46,025,3974,
46,027,15245,
46,029,29278,
46,031,3747,
46,033,9330,
46,035,19907,
46,037,5408,
46,039,4335,
46,041,5322,
46,043,2849,
46,045,4027,
46,047,7359,
46,049,2136,
46,051,7618,
46,053,4110,
46,055,1834,
46,057,6596,
46,059,3097,
46,061,3477,
46,063,1325,
46,065,17526,
46,067,7416,
46,069,1215,
46,071,2737,
46,073,1689,
46,075,874,
46,077,5261,
46,079,11006,
46,081,28809,
46,083,75244,
46,085,3721,
46,087,5771,
46,089,2307,
46,091,4395,
46,093,30918,
46,095,1834,
46,097,2303,
46,099,208639,
46,101,6529,
46,102,13360,
46,103,115979,
46,105,2832,
46,107,2402,
46,109,10283,
46,111,2392,
46,115,6108,
46,117,3015,
46,119,1468,
46,121,9172,
46,123,5717,
46,125,9087,
46,127,17402,
46,129,5270,
46,135,23509,
46,137,2418,
47,000,7227750,
47,001,81449,
47,003,54228,
47,005,16173,
47,007,15591,
47,009,142211,
47,011,113782,
47,013,40238,
47,015,15142,
47,017,29107,
47,019,57434,
47,021,42604,
47,023,17876,
47,025,33070,
47,027,7857,
47,029,37596,
47,031,61285,
47,033,13973,
47,035,65618,
47,037,729505,
47,039,11800,
47,041,21747,
47,043,57641,
47,045,36403,
47,047,44476,
47,049,20129,
47,051,45137,
47,053,51422,
47,055,30971,
47,057,25073,
47,059,73398,
47,061,14148,
47,063,67715,
47,065,386256,
47,067,7038,
47,069,25434,
47,071,27617,
47,073,59371,
47,075,17097,
47,077,28183,
47,079,32883,
47,081,25859,
47,083,8538,
47,085,19554,
47,087,12376,
47,089,59217,
47,091,18506,
47,093,506748,
47,095,6422,
47,097,24630,
47,099,46467,
47,101,13418,
47,103,36751,
47,105,62129,
47,107,56754,
47,109,26103,
47,111,27189,
47,113,100409,
47,115,29826,
47,117,37847,
47,119,113411,
47,121,13937,
47,123,49154,
47,125,246025,
47,127,6773,
47,129,21954,
47,131,30261,
47,133,23551,
47,135,8987,
47,137,5108,
47,139,18338,
47,141,84894,
47,143,34759,
47,145,56742,
47,147,78459,
47,149,376996,
47,151,22517,
47,153,17620,
47,155,100184,
47,157,910530,
47,159,20783,
47,161,14365,
47,163,162703,
47,165,211721,
47,167,62187,
47,169,12159,
47,171,17872,
47,173,21064,
47,175,6686,
47,177,43619,
47,179,139642,
47,181,15974,
47,183,33162,
47,185,29108,
47,187,269136,
47,189,169948,
48,000,31290831,
48,001,59512,
48,003,18923,
48,005,88094,
48,007,25595,
48,009,9155,
48,011,1809,
48,013,52783,
48,015,32546,
48,017,7031,
48,019,22830,
48,021,114931,
48,023,3533,
48,025,31226,
48,027,399578,
48,029,2127737,
48,031,13358,
48,033,557,
48,035,19013,
48,037,91992,
48,039,413224,
48,041,249624,
48,043,9508,
48,045,1494,
48,047,6740,
48,049,38631,
48,051,20179,
48,053,55722,
48,055,52430,
48,057,19942,
48,059,14615,
48,061,431874,
48,063,13164,
48,065,5822,
48,067,28622,
48,069,7380,
48,071,56179,
48,073,53223,
48,075,6679,
48,077,10730,
48,079,2583,
48,081,3396,
48,083,7990,
48,085,1254658,
48,087,2611,
48,089,21475,
48,091,201628,
48,093,14359,
48,095,3326,
48,097,44258,
48,099,86370,
48,101,1263,
48,103,4594,
48,105,2799,
48,107,5030,
48,109,2254,
48,111,7526,
48,113,2656028,
48,115,11758,
48,117,18495,
48,119,5647,
48,121,1045120,
48,123,20252,
48,125,1725,
48,127,8181,
48,129,3193,
48,131,9585,
48,133,18290,
48,135,170022,
48,137,1383,
48,139,232387,
48,141,875784,
48,143,44496,
48,145,17752,
48,147,38650,
48,149,25488,
48,151,3665,
48,153,5042,
48,155,1053,
48,157,958434,
48,159,10912,
48,161,20645,
48,163,19520,
48,165,22892,
48,167,367407,
48,169,4645,
48,171,28159,
48,173,1153,
48,175,7221,
48,177,20040,
48,179,20888,
48,181,150532,
48,183,126679,
48,185,33448,
48,187,195166,
48,189,31953,
48,191,2828,
48,193,8644,
48,195,5006,
48,197,3417,
48,199,58670,
48,201,5009302,
48,203,71370,
48,205,4996,
48,207,5435,
48,209,292029,
48,211,3134,
48,213,87467,
48,215,914820,
48,217,38771,
48,219,21505,
48,221,69126,
48,223,38784,
48,225,22197,
48,227,30833,
48,229,3608,
48,231,118729,
48,233,19721,
48,235,1526,
48,237,9398,
48,239,15284,
48,241,32907,
48,243,1778,
48,245,253948,
48,247,4583,
48,249,38886,
48,251,210547,
48,253,20850,
48,255,15137,
48,257,197829,
48,259,51828,
48,261,330,
48,263,703,
48,265,53900,
48,267,4401,
48,269,215,
48,271,3191,
48,273,30442,
48,275,3255,
48,277,51249,
48,279,12687,
48,281,23539,
48,283,6679,
48,285,20605,
48,287,18451,
48,289,16698,
48,291,115042,
48,293,22569,
48,295,2880,
48,297,11967,
48,299,23163,
48,301,48,
48,303,327394,
48,305,5952,
48,307,7448,
48,309,270358,
48,311,565,
48,313,13877,
48,315,9704,
48,317,5179,
48,319,3987,
48,321,36391,
48,323,58829,
48,325,55619,
48,327,1911,
48,329,183587,
48,331,26159,
48,333,4563,
48,335,8968,
48,337,21890,
48,339,749613,
48,341,21872,
48,343,12184,
48,345,1015,
48,347,65728,
48,349,56533,
48,351,11908,
48,353,14182,
48,355,353125,
48,357,9717,
48,359,1823,
48,361,86115,
48,363,30231,
48,365,23022,
48,367,179707,
48,369,9669,
48,371,14712,
48,373,54258,
48,375,114649,
48,377,5686,
48,379,13306,
48,381,150547,
48,383,3139,
48,385,2772,
48,387,11696,
48,389,11956,
48,391,6739,
48,393,837,
48,395,17659,
48,397,137044,
48,399,9751,
48,401,53391,
48,403,10058,
48,405,7767,
48,407,29326,
48,409,71467,
48,411,5508,
48,413,2302,
48,415,16211,
48,417,3169,
48,419,24192,
48,421,2771,
48,423,249091,
48,425,10098,
48,427,66587,
48,429,9475,
48,431,1387,
48,433,1235,
48,435,3269,
48,437,6877,
48,439,2230708,
48,441,148813,
48,443,718,
48,445,11602,
48,447,1532,
48,449,31547,
48,451,120103,
48,453,1363767,
48,455,14489,
48,457,20560,
48,459,44050,
48,461,3128,
48,463,25138,
48,465,47999,
48,467,65304,
48,469,91949,
48,471,83722,
48,473,65109,
48,475,11038,
48,477,37810,
48,479,272823,
48,481,42035,
48,483,4824,
48,485,129984,
48,487,12455,
48,489,20027,
48,491,727480,
48,493,55415,
48,495,7381,
48,497,81275,
48,499,48742,
48,501,7581,
48,503,18236,
48,505,13819,
48,507,9209,
49,000,3503613,
49,001,7424,
49,003,64120,
49,005,145487,
49,007,20613,
49,009,956,
49,011,378470,
49,013,20803,
49,015,10161,
49,017,5290,
49,019,9788,
49,021,65936,
49,023,13297,
49,025,8525,
49,027,13572,
49,029,13093,
49,031,1534,
49,033,2752,
49,035,1216274,
49,037,14601,
49,039,30732,
49,041,22520,
49,043,43109,
49,045,84488,
49,047,38307,
49,049,747234,
49,051,37858,
49,053,207943,
49,055,2608,
49,057,276118,
50,000,648493,
50,001,38047,
50,003,37039,
50,005,30535,
50,007,170851,
50,009,6037,
50,011,51066,
50,013,7528,
50,015,26248,
50,017,30050,
50,019,27726,
50,021,60198,
50,023,59844,
50,025,45627,
50,027,57697,
51,000,8811195,
51,001,33411,
51,003,117313,
51,005,14632,
51,007,13716,
51,009,31650,
51,011,16957,
51,013,239807,
51,015,78622,
51,017,4071,
51,019,82182,
51,021,6186,
51,023,34129,
51,025,15750,
51,027,18632,
51,029,17115,
51,031,55342,
51,033,33477,
51,035,29242,
51,036,6564,
51,037,11258,
51,041,389793,
51,043,15598,
51,045,4829,
51,047,56125,
51,049,10062,
51,051,13411,
51,053,28576,
51,057,10683,
51,059,1160925,
51,061,75865,
51,063,15658,
51,065,28746,
51,067,55637,
51,069,98109,
51,071,16533,
51,073,40154,
51,075,28223,
51,077,15265,
51,079,21744,
51,081,11150,
51,083,33448,
51,085,115309,
51,087,338696,
51,089,49385,
51,091,2348,
51,093,40942,
51,095,82797,
51,097,6747,
51,099,28816,
51,101,19232,
51,103,11062,
51,105,21780,
51,107,443380,
51,109,42109,
51,111,12060,
51,113,14252,
51,115,8602,
51,117,30824,
51,119,10949,
51,121,98998,
51,125,14766,
51,127,27218,
51,131,12004,
51,133,12397,
51,135,15632,
51,137,38986,
51,139,23686,
51,141,17308,
51,143,59410,
51,145,32392,
51,147,22276,
51,149,43589,
51,153,497003,
51,155,33579,
51,157,7479,
51,159,9215,
51,161,97334,
51,163,22368,
51,165,87674,
51,167,25420,
51,169,21388,
51,171,45441,
51,173,29137,
51,175,17941,
51,177,152021,
51,179,168919,
51,181,6579,
51,183,10753,
51,185,38875,
51,187,42461,
51,191,54098,
51,193,19235,
51,195,34973,
51,197,28100,
51,199,71410,
51,510,159102,
51,520,16316,
51,530,6581,
51,540,44767,
51,550,254997,
51,570,18674,
51,580,5663,
51,590,41993,
51,595,5402,
51,600,26340,
51,610,15034,
51,620,8373,
51,630,29992,
51,640,6739,
51,650,137596,
51,660,51164,
51,670,22970,
51,678,7802,
51,680,80301,
51,683,43616,
51,685,16611,
51,690,13834,
51,700,183056,
51,710,231105,
51,720,3478,
51,730,34058,
51,735,12854,
51,740,96482,
51,750,17273,
51,760,233655,
51,770,97912,
51,775,25908,
51,790,26361,
51,800,103105,
51,810,454808,
51,820,23498,
51,830,16030,
51,840,27800,
53,000,7958180,
53,001,21039,
53,003,22523,
53,005,218190,
53,007,81228,
53,009,77958,
53,011,527269,
53,013,4025,
53,015,113982,
53,017,45795,
53,019,7543,
53,021,101238,
53,023,2404,
53,025,104717,
53,027,77893,
53,029,86478,
53,031,33944,
53,033,2340211,
53,035,281420,
53,037,48172,
53,039,24124,
53,041,87049,
53,043,11862,
53,045,69632,
53,047,44942,
53,049,24245,
53,051,14332,
53,053,941170,
53,055,18668,
53,057,132736,
53,059,12660,
53,061,864113,
53,063,555947,
53,065,49015,
53,067,302912,
53,069,4800,
53,071,62068,
53,073,234954,
53,075,48399,
53,077,258523,
54,000,1769979,
54,001,15369,
54,003,136287,
54,005,20496,
54,007,12051,
54,009,21285,
54,011,91489,
54,013,5873,
54,015,7689,
54,017,7615,
54,019,38600,
54,021,7116,
54,023,10971,
54,025,31851,
54,027,23793,
54,029,28054,
54,031,14335,
54,033,64472,
54,035,27718,
54,037,61264,
54,039,173906,
54,041,16477,
54,043,19377,
54,045,30560,
54,047,17147,
54,049,55649,
54,051,29354,
54,053,24770,
54,055,57524,
54,057,26778,
54,059,21712,
54,061,108697,
54,063,12462,
54,065,17780,
54,067,24017,
54,069,41090,
54,071,5944,
54,073,7358,
54,075,7653,
54,077,34055,
54,079,57067,
54,081,72379,
54,083,27190,
54,085,8170,
54,087,13540,
54,089,11544,
54,091,16438,
54,093,6573,
54,095,7843,
54,097,23650,
54,099,37589,
54,101,7947,
54,103,13766,
54,105,4924,
54,107,82757,
54,109,19964,
55,000,5960975,
55,001,21352,
55,003,16196,
55,005,46810,
55,007,16838,
55,009,273909,
55,011,13464,
55,013,17187,
55,015,53602,
55,017,67323,
55,019,34801,
55,021,58113,
55,023,16008,
55,025,588347,
55,027,88635,
55,029,30512,
55,031,44276,
55,033,46135,
55,035,108830,
55,037,4673,
55,039,104269,
55,041,9506,
55,043,52330,
55,045,37183,
55,047,19370,
55,049,23963,
55,051,6235,
55,053,21027,
55,055,86245,
55,057,26590,
55,059,168754,
55,061,20751,
55,063,121060,
55,065,17306,
55,067,19535,
55,069,28461,
55,071,81513,
55,073,139091,
55,075,42343,
55,077,15743,
55,078,4286,
55,079,924740,
55,081,46370,
55,083,40037,
55,085,38175,
55,087,195390,
55,089,93956,
55,091,7555,
55,093,43380,
55,095,45831,
55,097,72040,
55,099,14087,
55,101,198651,
55,103,17123,
55,105,165461,
55,107,14168,
55,109,97954,
55,111,66486,
55,113,18835,
55,115,41299,
55,117,118331,
55,119,20167,
55,121,30801,
55,123,31351,
55,125,23948,
55,127,106029,
55,129,16982,
55,131,138727,
55,133,417029,
55,135,51171,
55,137,25079,
55,139,173307,
55,141,73943,
56,000,587618,
56,001,39288,
56,003,12084,
56,005,47946,
56,007,14250,
56,009,13766,
56,011,7775,
56,013,39721,
56,015,12635,
56,017,4625,
56,019,8803,
56,021,101783,
56,023,21000,
56,025,80410,
56,027,2301,
56,029,31082,
56,031,8512,
56,033,32978,
56,035,8965,
56,037,41273,
56,039,23272,
56,041,20621,
56,043,7662,
56,045,6866,
