statecode,countycode,v153_numerator,v153_denominator,v153_rawvalue,v153_cilow,v153_cihigh
02,016,320,956,0.33472803347280333,0.2507656251328062,0.41869044181280046
02,020,69393,108597,0.638995552363325,0.6279528621424763,0.6500382425841736
02,050,2972,4828,0.6155758077879039,0.5763523581180062,0.6547992574578015
02,060,156,291,0.5360824742268041,0.47674564973698585,0.5954192987166224
02,063,1824,2861,0.6375393219154142,0.5957847099732272,0.6792939338576012
02,066,827,1207,0.6851698425849213,0.6276370499585078,0.7427026352113348
02,068,367,565,0.6495575221238938,0.5618425821638093,0.7372724620839783
02,070,861,1403,0.6136849607982894,0.5325073308934153,0.6948625907031635
02,090,22424,36359,0.6167386341758574,0.6058238077709936,0.6276534605807211
02,100,707,901,0.7846836847946725,0.7408414718449275,0.8285258977444175
02,105,665,924,0.7196969696969697,0.6591527566123816,0.7802411827815579
02,110,8375,13167,0.6360598465861623,0.6056607310743523,0.6664589620979724
02,122,18771,24371,0.770218702556317,0.7513359902452448,0.7891014148673892
02,130,3933,5732,0.6861479413817166,0.6535733706639743,0.718722512099459
02,150,2834,4640,0.6107758620689655,0.5604415072155838,0.6611102169223472
02,158,1338,1916,0.6983298538622129,0.6561507829761204,0.7405089247483054
02,164,212,324,0.654320987654321,0.6263696458086393,0.6822723295000027
02,170,30792,39869,0.7723293787152926,0.7593302413134179,0.7853285161171674
02,180,1882,2816,0.6683238636363636,0.634178382253122,0.7024693450196053
02,185,1121,2281,0.49145111793073215,0.42698145739581955,0.5559207784656448
02,188,1175,1825,0.6438356164383562,0.6176178724814013,0.670053360395311
02,195,901,1371,0.6571845368344275,0.5805779042743184,0.7337911693945365
02,198,1707,2419,0.7056634973129392,0.6968612323184474,0.714465762307431
02,220,2123,3440,0.6171511627906977,0.5830456624068548,0.6512566631745406
02,230,319,450,0.7088888888888889,0.6234877746397837,0.7942900031379941
02,240,1865,2497,0.7468962755306368,0.6954152807113804,0.7983772703498931
02,275,577,976,0.5911885245901639,0.5359226403577441,0.6464544088225838
02,282,116,206,0.5631067961165048,0.3466340949166416,0.7795794973163681
02,290,1605,2296,0.6990418118466899,0.5308824541436277,0.8672011695497521
04,000,1924098,2856081,0.6736846749094301,0.6700426889063562,0.6773266609125039
04,001,16761,21100,0.7943601895734597,0.7824704776161657,0.8062499015307536
04,003,36213,50982,0.7103095210074144,0.6948997890401502,0.7257192529746787
