statecode,countycode,v168_flag_CT,v168_numerator,v168_denominator,v168_rawvalue,v168_cilow,v168_cihigh
08,073,,3605,4184,0.8616156787762906,0.8158712081628573,0.907360149389724
08,075,,13581,15104,0.899165783898305,0.8784422655613848,0.9198893022352252
08,077,,104549,112574,0.9287135573045285,0.9189513000815975,0.9384758145274595
08,079,,615,625,0.984,0.9513928974002936,1
08,081,,8313,9149,0.9086238933216745,0.8763960450751758,0.9408517415681732
08,083,,17578,19214,0.9148537524721557,0.8953599032799332,0.9343476016643782
08,085,,29248,31946,0.9155449821573906,0.8995898055060075,0.9315001588087736
08,087,,16824,19651,0.8561396366597119,0.8281990033011234,0.8840802700183005
08,089,,11138,12561,0.8867128413342886,0.8554736067694916,0.9179520758990857
08,091,,4234,4347,0.9740050609615827,0.9529496576263553,0.99506046429681
08,093,,14384,14699,0.9785699707463092,0.9671493920724431,0.9899905494201754
08,095,,2821,3142,0.8978357733927435,0.8382965488271721,0.9573749979583148
08,097,,13303,13802,0.9638458194464571,0.9409998841717775,0.9866917547211367
08,099,,6577,7599,0.8655086195552046,0.8317020170439531,0.8993152220664562
08,101,,107553,118414,0.9082794264191734,0.9005882771635513,0.9159705756747955
08,103,,4254,4442,0.9576767221972085,0.9380120231581485,0.9773414212362684
08,105,,7245,8190,0.8846153846153846,0.845219302663972,0.9240114665667971
08,107,,18547,19040,0.9741071428571428,0.9620724191408617,0.986141866573424
08,109,,4816,5238,0.9194348988163421,0.8873248099589758,0.9515449876737084
08,111,,589,589,1,1,1
08,113,,6119,6229,0.9823406646331675,0.8937062590499579,1
08,115,,1547,1625,0.952,0.9261389166123791,0.9778610833876208
08,117,,23067,24059,0.9587680285963672,0.9419555269103137,0.9755805302824208
08,119,,19032,19775,0.9624273072060683,0.9492323028697888,0.9756223115423478
08,121,,3092,3438,0.8993600930773705,0.8704941961565976,0.9282259899981434
