statecode,countycode,v067_flag_CT,v067_numerator,v067_denominator,v067_rawvalue,v067_cilow,v067_cihigh
00,000,,109447738,159114094,0.687856966335113,0.6867035163596743,0.6890104163105516
01,000,,1796123,2229079,0.8057691091253383,0.8024934642441689,0.8090447540065077
01,001,,22790,27033,0.8430436873450967,0.8188408568978237,0.8672465177923697
01,003,,89348,112467,0.794437479438413,0.7771336925858685,0.8117412662909576
01,005,,7049,8469,0.8323296729247845,0.7896485990549218,0.8750107467946473
01,007,,6740,7944,0.8484390735146022,0.8158339691316787,0.8810441778975258
01,009,,21514,25492,0.8439510434646164,0.8227783561377828,0.8651237307914499
01,011,,2676,3072,0.87109375,0.8007805213646502,0.9414069786353498
01,013,,6030,7123,0.8465534185034396,0.8159862910529886,0.8771205459538906
01,015,,41650,48933,0.8511638362659146,0.8332230523100576,0.8691046202217717
01,017,,11967,14084,0.8496875887531952,0.8160463402316286,0.8833288372747617
01,019,,8438,9833,0.858130784094376,0.8306529947987495,0.8856085733900025
01,021,,15421,19158,0.8049378849566761,0.7681141139877233,0.8417616559256288
01,023,,3648,4546,0.8024637043554773,0.7533637599251366,0.851563648785818
01,025,,7269,8193,0.8872207982424021,0.8455582746402657,0.9288833218445385
01,027,,4074,5283,0.771152754116979,0.7045720265377102,0.8377334816962478
01,029,,5129,6022,0.8517103952175357,0.8270848953278488,0.8763358951072225
01,031,,19352,23067,0.8389474140547102,0.8142165668445018,0.8636782612649185
01,033,,20703,25608,0.8084582942830365,0.7712526030185413,0.8456639855475317
01,035,,2778,3271,0.8492815652705594,0.7974413428507015,0.9011217876904174
01,037,,3128,3855,0.8114137483787289,0.7463431720792624,0.8764843246781955
01,039,,12465,14702,0.8478438307713236,0.8168445866874324,0.8788430748552148
01,041,,4233,5095,0.8308145240431796,0.7686845878218161,0.892944460264543
01,043,,33098,39801,0.8315871460516068,0.8095720259681775,0.8536022661350361
01,045,,15731,19416,0.8102080758137619,0.780185291631491,0.8402308599960328
01,047,,11029,13459,0.8194516680288283,0.7825808362579139,0.8563224997997427
01,049,,24731,29730,0.8318533467877565,0.8093457985054162,0.8543608950700967
01,051,,34121,40625,0.8399015384615385,0.8119162293055439,0.8678868476175331
01,053,,10899,12093,0.9012651947407592,0.873115766441635,0.9294146230398833
01,055,,36942,42690,0.8653548840477864,0.8471887226195036,0.8835210454760691
01,057,,5424,6098,0.8894719580190227,0.8367166748909636,0.9422272411470818
01,059,,11640,13508,0.8617115783239562,0.8303916690346489,0.8930314876132635
01,061,,9625,11006,0.8745229874613847,0.8524636110406324,0.896582363882137
01,063,,1941,2171,0.8940580377706127,0.8028158620623581,0.9853002134788672
01,065,,4475,5236,0.8546600458365164,0.805822349515281,0.9034977421577519
01,067,,6412,7403,0.8661353505335675,0.8346447519940816,0.8976259490730534
01,069,,39963,47016,0.8499872383869321,0.8374252976738513,0.8625491791000129
01,071,,17629,21074,0.8365284236499952,0.8165749406209257,0.8564819066790648
01,073,,237051,306598,0.7731655131475091,0.7641031472723329,0.7822278790226854
01,075,,4171,5159,0.8084900174452413,0.7603083019017274,0.8566717329887552
01,077,,34948,44112,0.7922560754443235,0.7662800005212244,0.8182321503674227
01,079,,12882,14785,0.8712884680419344,0.8411119365217615,0.9014649995621072
01,081,,66504,84085,0.7909139561158351,0.7768083768154432,0.8050195354162271
01,083,,42141,51340,0.8208219711725749,0.8016064967841875,0.8400374455609624
01,085,,2719,3253,0.8358438364586536,0.7825635654024278,0.8891241075148794
01,087,,5107,7324,0.6972965592572364,0.6577285463852546,0.7368645721292183
01,089,,152148,201016,0.756894973534445,0.7461705831504712,0.7676193639184188
01,091,,6007,7233,0.8304991013410756,0.7297334503750176,0.9312647523071337
01,093,,9290,10824,0.8582779009608278,0.8295423712548456,0.8870134306668099
01,095,,33618,41591,0.8082998725685846,0.7875196615277053,0.829080083609464
01,097,,146233,177251,0.8250052185883295,0.81447142201097,0.8355390151656891
01,099,,5872,6359,0.9234156313885831,0.8075258564222614,1
01,101,,78167,97269,0.8036167741006899,0.7907200153434183,0.8165135328579615
01,103,,44163,53897,0.8193962558212887,0.8037344725551576,0.8350580390874198
01,105,,1728,2027,0.852491366551554,0.6582038870855144,1
01,107,,5817,6451,0.901720663463029,0.8483237772508001,0.955117549675258
01,109,,12151,14197,0.8558850461365077,0.8261498592170009,0.8856202330560146
01,111,,7139,8832,0.8083106884057971,0.7654682632403101,0.8511531135712841
01,113,,18513,23537,0.7865488379997451,0.7567672937040231,0.8163303822954671
01,115,,33675,41974,0.8022823652737409,0.7804519838648385,0.8241127466826432
01,117,,87736,117267,0.7481729727885935,0.733196322636685,0.763149622940502
01,119,,3042,3804,0.7996845425867508,0.7356776936549888,0.8636913915185128
01,121,,26656,31416,0.8484848484848485,0.8269788652502252,0.8699908317194718
01,123,,14301,16936,0.8444142654700048,0.8101996421130698,0.8786288888269397
01,125,,87297,111012,0.7863744460058372,0.7658240660223841,0.8069248259892903
01,127,,21889,25942,0.8437668645439828,0.8252193122666355,0.86231441682133
01,129,,4838,5802,0.8338503964150293,0.7800682791960136,0.887632513634045
01,131,,2734,3361,0.813448378458792,0.7942487064446092,0.8326480504729749
01,133,,7524,9849,0.7639354249162351,0.70134846299519,0.8265223868372802
02,000,,229760,353321,0.6502868496353175,0.6420875738538739,0.658486125416761
02,013,,601,2126,0.28269049858889933,0.22280377172748625,0.3425772254503124
02,016,,1628,3717,0.4379876244283024,0.38931428266031637,0.48666096619628846
02,020,,104338,149225,0.6991991958452002,0.6833751871248877,0.7150232045655127
02,050,,1451,6408,0.22643570536828964,0.19737237217453152,0.25549903856204775
02,060,,264,515,0.512621359223301,0.33583783698452563,0.6894048814620763
02,063,,2295,3489,0.6577815993121238,0.6129941216292224,0.7025690769950251
02,066,,706,1002,0.7045908183632734,0.6275828891700257,0.7815987475565211
02,068,,367,1334,0.27511244377811095,0.1975544889451698,0.3526703986110521
02,070,,617,1766,0.34937712344280863,0.2515685487412499,0.44718569814436737
02,090,,34452,48185,0.7149942928297188,0.6849759794708122,0.7450126061886254
02,100,,577,921,0.6264929424538545,0.5433778677980747,0.7096080171096342
02,105,,343,992,0.34576612903225806,0.26684846802686285,0.4246837900376533
02,110,,10474,16385,0.6392432102532805,0.6006383007026161,0.6778481198039448
02,122,,16074,24378,0.6593650012306178,0.6311182293416581,0.6876117731195776
02,130,,4866,7046,0.6906045983536758,0.6496020129251158,0.7316071837822359
02,150,,4427,6673,0.6634197512363255,0.5914289358344103,0.7354105666382407
02,158,,111,2233,0.04970891177787729,0.03352560935876185,0.06589221419699273
02,164,,239,568,0.42077464788732394,0.0722312792838034,0.7693180164908444
02,170,,34542,48638,0.7101854517044286,0.696068417124764,0.7243024862840932
02,180,,1039,3496,0.29719679633867274,0.2629453163102629,0.3314482763670826
02,185,,1417,5704,0.24842215988779803,0.194836332158849,0.3020079876167471
02,188,,370,2322,0.15934539190353145,0.12684309671972144,0.19184768708734146
02,195,,873,1773,0.49238578680203043,0.42831623104608973,0.5564553425579711
02,198,,1345,2539,0.5297361165813312,0.49190067921435554,0.5675715539483069
02,220,,2765,4555,0.6070252469813392,0.5591531663717157,0.6548973275909626
02,230,,282,698,0.4040114613180516,0.25683265530414956,0.5511902673319536
02,240,,1841,3033,0.606989779096604,0.504199476720717,0.709780081472491
02,275,,465,826,0.562953995157385,0.4916896285503786,0.6342183617643913
