statecode,countycode,v067_race_black,v067_race_black_cilow,v067_race_black_cihigh,v067_race_white,v067_race_white_cilow,v067_race_white_cihigh,v067_race_hispanic,v067_race_hispanic_cilow,v067_race_hispanic_cihigh,v067_race_asian,v067_race_asian_cilow,v067_race_asian_cihigh,v067_race_aian,v067_race_aian_cilow,v067_race_aian_cihigh,v067_race_flag_CT
02,122,,,,0.669358382773017,0.6377992987355499,0.7009174668104841,0.6901993355481728,0.5618594737183351,0.8185391973780105,0.7631133671742809,0.7251028248999164,0.8011239094486454,0.6231343283582089,0.49846273946622754,0.7478059172501903,
02,130,,,,0.6971403812824957,0.6457304692108387,0.7485502933541527,,,,0.5861635220125786,0.44897363249414723,0.72335341153101,0.5707317073170731,0.4526163639461687,0.6888470506879776,
02,150,,,,0.7664211172498465,0.6802024165542591,0.852639817945434,,,,0.5407225964482547,0.4457623656949819,0.6356828272015276,0.5077160493827161,0.3491918088897065,0.6662402898757256,
02,158,,,,,,,,,,,,,0.042294322132097335,0.026167312107717885,0.05842133215647678,
02,164,,,,0.11848341232227488,0,0.2549235582513501,,,,,,,0.44886363636363635,0.34460199618264287,0.5531252765446298,
02,170,,,,0.6900674542274885,0.6641235774754847,0.7160113309794923,0.6652025378233285,0.5912597296937895,0.7391453459528675,0.8389662027833003,0.7232100167705003,0.9547223887961002,0.7091945830363506,0.592653142909959,0.8257360231627423,
02,180,,,,0.30749354005167956,0.24631315641661242,0.36867392368674673,,,,,,,0.25165876777251184,0.20359941279428143,0.2997181227507422,
02,185,,,,0.2329390354868062,0.18841033259267473,0.2774677383809377,0.29381443298969073,0.13567659876173976,0.4519522672176417,,,,0.3772391991570074,0.3122495120094853,0.44222888630452944,
02,188,,,,0.2024353120243531,0.10459886542947976,0.30027175861922645,,,,,,,0.13058823529411764,0.09679030709147347,0.16438616349676183,
02,195,,,,0.5524296675191815,0.45085313841124564,0.6540061966271175,,,,,,,,,,
02,198,,,,0.5508474576271186,0.505466407302144,0.5962285079520933,,,,,,,0.5656934306569343,0.4941363482586962,0.6372505130551726,
02,220,,,,0.591776798825257,0.5534294370999004,0.6301241605506136,0.39204545454545453,0.23942852250887364,0.5446623865820355,0.5289079229122056,0.3690404196051732,0.6887754262192379,0.6291079812206573,0.42629281844988026,0.8319231439914343,
02,230,,,,0.42363636363636364,0.3253847419900677,0.5218879852826596,,,,,,,,,,
02,240,,,,0.6195524146054181,0.5328700079626492,0.706234821248187,,,,,,,,,,
02,275,,,,0.6967741935483871,0.5925704025097006,0.8009779845870736,,,,,,,,,,
02,282,,,,,,,,,,,,,,,,
02,290,,,,0.27476635514018694,0.17941930709913256,0.3701134031812413,,,,,,,0.4041916167664671,0.3175915598128253,0.4907916737201089,
04,000,0.6203751664940063,0.6048834657822462,0.6358668672057664,0.6667313273849231,0.6628342039652175,0.6706284508046287,0.6903278027406037,0.6859324979410238,0.6947231075401835,0.5784928624693725,0.5670813215979119,0.589904403340833,0.691046403988745,0.6770121736680635,0.7050806343094264,
04,001,,,,0.723762914627515,0.6592716305447035,0.7882541987103264,0.688783570300158,0.4555604431378631,0.922006697462453,,,,0.8311889250814333,0.800350835864058,0.8620270142988086,
04,003,0.6593860684769776,0.5088417793901978,0.8099303575637573,0.730402222490639,0.6984741585400329,0.7623302864412451,0.7609899055682188,0.7170257900931167,0.8049540210433208,0.6033210332103321,0.506324880591533,0.7003171858291313,,,,
04,005,0.4252252252252252,0.27527745661900604,0.5751729938314444,0.6456292895000366,0.6209317811082713,0.6703267978918019,0.6211873376310979,0.5910005790145273,0.6513740962476685,0.5870748299319728,0.42175559106172944,0.7523940688022162,0.7154267921207609,0.6576146055738745,0.7732389786676472,
04,007,,,,0.6664792954843545,0.6299531162628365,0.7030054747058725,0.6645383104125737,0.5540367657826922,0.7750398550424552,,,,0.7082494969818913,0.6144666106369658,0.8020323833268168,
04,009,,,,0.7952262945089343,0.7514994065453083,0.8389531824725603,0.8251702174390512,0.7906108318015705,0.8597296030765318,,,,0.8611111111111112,0.748409396657104,0.9738128255651183,
04,011,,,,0.8194753223654958,0.725345284793262,0.9136053599377296,0.7795243853284965,0.7026103855895194,0.8564383850674737,,,,,,,
04,012,,,,0.6786281359161639,0.6164887682620707,0.7407675035702571,0.7721088435374149,0.6843059725685159,0.859911714506314,,,,0.8049568965517241,0.7277353126122799,0.8821784804911683,
04,013,0.6185267788946259,0.6011316576340097,0.6359219001552422,0.6574932002699442,0.6524812704088792,0.6625051301310092,0.6715390104835088,0.6647580424706365,0.6783199784963811,0.5586059496491679,0.543759919203481,0.5734519800948548,0.620912564421539,0.5929587583646683,0.6488663704784097,
04,015,,,,0.7555738230812414,0.7319254176710496,0.7792222284914333,0.7482486542290392,0.6899552664023186,0.8065420420557597,0.8354307841239109,0.7537891497950402,0.9170724184527816,0.6991525423728814,0.5900021224823839,0.8083029622633788,
04,017,,,,0.749793119754108,0.7230291479793308,0.7765570915288852,0.8245227606461086,0.7728796505071704,0.8761658707850468,,,,0.7717985369545111,0.721154040147703,0.8224430337613191,
04,019,0.6556928860283647,0.6108087804275616,0.7005769916291679,0.6911985736495536,0.6822740478824838,0.7001230994166234,0.710331583808258,0.6992309483719921,0.7214322192445239,0.6358764549959663,0.5931199992605044,0.6786329107314283,0.6782868525896414,0.6278456398342591,0.7287280653450237,
04,021,0.5156342182890855,0.4419095431345952,0.5893588934435758,0.5607450365417049,0.5327014807971594,0.5887885922862505,0.6862782401902497,0.6515235855146341,0.7210328948658654,0.6393797331410025,0.5353001850313261,0.7434592812506788,0.7067869591962271,0.6324801795854995,0.7810937388069548,
04,023,,,,0.6903114186851211,0.6141447045837518,0.7664781327864905,0.7640290816686666,0.7188781610518398,0.8091800022854934,,,,,,,
04,025,,,,0.7016989731164186,0.6819347558425384,0.7214631903902988,0.759811320754717,0.7334232801570043,0.7861993613524297,0.5930888575458392,0.45858630432786385,0.7275914107638145,0.6734550561797753,0.582161648045248,0.7647484643143027,
04,027,0.7453580901856764,0.6141006300483977,0.8766155503229552,0.7809983043662568,0.7493208542790941,0.8126757544534196,0.7803475835029782,0.7585242824371561,0.8021708845688003,0.8384201077199281,0.7370729922678537,0.9397672231720026,0.599406528189911,0.529071436025043,0.669741620354779,
05,000,0.7771732289771492,0.765771664759337,0.7885747931949615,0.7989269508784889,0.7948456955008247,0.803008206256153,0.7580227616861231,0.7449256493608474,0.7711198740113989,0.6963449220866129,0.6714871496732545,0.7212026944999713,0.7616163725592565,0.7446403516604848,0.7785923934580282,
05,001,0.7198795180722891,0.6349640352283438,0.8047950009162345,0.8837820091923835,0.8683730777038404,0.8991909406809265,,,,,,,,,,
05,003,0.8395973154362416,0.7328646150468601,0.9463300158256231,0.8683808553971487,0.8083431657788247,0.9284185450154727,,,,,,,,,,
05,005,,,,0.7790101206155553,0.7439003293635421,0.8141199118675685,,,,,,,,,,
05,007,0.7656473278079451,0.6857599848886982,0.845534670727192,0.7431384053719278,0.7286022607224402,0.7576745500214154,0.770121531758771,0.7393293943794363,0.8009136691381056,0.6836839404822986,0.6295088638287998,0.7378590171357975,0.7293103448275862,0.6654762431566932,0.7931444464984791,
05,009,,,,0.7660472972972973,0.740554416219907,0.7915401783746875,,,,,,,,,,
05,011,0.8527227722772277,0.4356465955687929,1,0.8144475920679887,0.7903894812697999,0.8385057028661774,,,,,,,,,,
05,013,,,,0.8395778364116095,0.7646809115235261,0.914474761299693,,,,,,,,,,
