statecode,countycode,v053_rawvalue,v053_numerator,v053_denominator,v053_flag_CT
00,000,0.1798822153902302,61179918,340110988,
01,000,0.18533477816367339,955901,5157699,
01,001,0.1714824938175192,10540,61464,
01,003,0.2234144215773218,58447,261608,
01,005,0.21262008375071845,5179,24358,
01,007,0.18393386647497528,4094,22258,
01,009,0.1924106178215847,11576,60163,
01,011,0.20028279971720028,1983,9901,
01,013,0.22715819456617004,4147,18256,
01,015,0.18955225162548206,22069,116427,
01,017,0.2136160648271375,7223,33813,
01,019,0.2580151503558038,6744,26138,
01,021,0.1744530489611104,8245,47262,
01,023,0.25423166279455695,3064,12052,
01,025,0.2161503025923584,4786,22142,
01,027,0.2189760516890231,3118,14239,
01,029,0.19585036152153412,3115,15905,
01,031,0.17686929983320912,9968,56358,
01,033,0.21126137620141192,12419,58785,
01,035,0.26212980466288593,2912,11109,
01,037,0.2742201924011272,2822,10291,
01,039,0.2292041962488079,8652,37748,
01,041,0.2040567332621626,2676,13114,
01,043,0.19571508790117056,18124,92604,
01,045,0.18924640981085344,9475,50067,
01,047,0.220256013504009,7829,35545,
01,049,0.18117666365799623,13248,73122,
01,051,0.17543551327958526,15972,91042,
01,053,0.1924105924105924,7048,36630,
01,055,0.20279632195490616,20930,103207,
01,057,0.22442161003593267,3560,15863,
01,059,0.17908012800401582,5708,31874,
01,061,0.21537840713158957,5871,27259,
01,063,0.2657499649221271,1894,7127,
01,065,0.20263297168563113,3063,15116,
01,067,0.24105617110412877,4373,18141,
01,069,0.19500576047400472,21327,109366,
01,071,0.21485682409817777,11555,53780,
01,073,0.1751997761544294,116463,664744,
01,075,0.23037731669497158,3120,13543,
01,077,0.21155463477672254,20627,97502,
01,079,0.19623439687788602,6587,33567,
01,081,0.1426160652019995,26790,187847,
01,083,0.16090195221200249,19138,118942,
01,085,0.21676331049024775,2056,9485,
01,087,0.22732529324301998,4128,18159,
01,089,0.16369240944361116,69300,423355,
01,091,0.21580596369922211,3995,18512,
01,093,0.21924768952699247,6429,29323,
01,095,0.1747425506088727,17851,102156,
01,097,0.1818964492808102,75003,412339,
01,099,0.2309912368158682,4402,19057,
01,101,0.17069067792858597,38558,225894,
01,103,0.18433742584308874,23242,126084,
01,105,0.22826791035108174,1762,7719,
01,107,0.20672141776529068,3826,18508,
01,109,0.16287284144427003,5395,33124,
01,111,0.21892747214635627,5050,23067,
01,113,0.16474327379030201,9693,58837,
01,115,0.1864083279168859,18068,96927,
01,117,0.179099797007234,42262,235969,
01,119,0.21107952097871974,2450,11607,
01,121,0.20189247311827957,16429,81375,
01,123,0.24668910784048748,10040,40699,
01,125,0.1471361292141353,35491,241212,
01,127,0.19986209010113393,13043,65260,
01,129,0.22020242375815688,3307,15018,
01,131,0.23010643689812468,2270,9865,
01,133,0.22497800494365075,5370,23869,
02,000,0.14754915670561913,109206,740133,
02,013,0.09223568281938326,335,3632,
02,016,0.06766224188790561,367,5424,
02,020,0.1363121546961326,39476,289600,
02,050,0.09365575478422986,1708,18237,
02,060,0.2081447963800905,184,884,
02,063,0.19124772864930345,1263,6604,
02,066,0.2113264918282022,556,2631,
02,068,0.14497223935842074,235,1621,
02,070,0.12473071951744938,579,4642,
02,090,0.13454308011500668,12775,94951,
02,100,0.2832699619771863,596,2104,
02,105,0.2755190311418685,637,2312,
02,110,0.17487013809704802,5521,31572,
02,122,0.21329110824531905,13066,61259,
02,130,0.19558382686261608,2675,13677,
02,150,0.15244191559981032,1929,12654,
02,158,0.07966272338283413,633,7946,
02,164,0.1612167300380228,212,1315,
02,170,0.14624233715660684,17200,117613,
02,180,0.09790565270435136,963,9836,
02,185,0.08899934352433649,949,10663,
02,188,0.09335576114381834,666,7134,
02,195,0.2249708963911525,773,3436,
02,198,0.21266968325791855,1222,5746,
02,220,0.19389587073608616,1620,8355,
02,230,0.193923145665773,217,1119,
02,240,0.1588951182825106,1162,7313,
02,275,0.3008720930232558,621,2064,
02,282,0.2217391304347826,153,690,
02,290,0.17905471661110023,913,5099,
04,000,0.19630395928246314,1488452,7582384,
04,001,0.17905864197530863,11603,64800,
