statecode,countycode,v081_rawvalue,v081_numerator,v081_denominator,v081_flag_CT
00,000,0.06711046924482193,22825008,340110988,
01,000,0.01733738242576777,89421,5157699,
01,001,0.013845503058701029,851,61464,
01,003,0.01197975597076542,3134,261608,
01,005,0.005870761146235323,143,24358,
01,007,0.0030550813190762874,68,22258,
01,009,0.004155377890065323,250,60163,
01,011,0.003837996162003838,38,9901,
01,013,0.0132011393514461,241,18256,
01,015,0.009886023001537445,1151,116427,
01,017,0.008547008547008548,289,33813,
01,019,0.004744050807253807,124,26138,
01,021,0.004845330286488088,229,47262,
01,023,0.004397610355127779,53,12052,
01,025,0.004606629934061963,102,22142,
01,027,0.004354238359435354,62,14239,
01,029,0.003772398616787174,60,15905,
01,031,0.017637247595727313,994,56358,
01,033,0.009305094837118312,547,58785,
01,035,0.005581060401476281,62,11109,
01,037,0.002429307161597512,25,10291,
01,039,0.0061460209812440394,232,37748,
01,041,0.011666920847948757,153,13114,
01,043,0.007353894000259168,681,92604,
01,045,0.015978588691153855,800,50067,
01,047,0.008018005345336896,285,35545,
01,049,0.00548398566778808,401,73122,
01,051,0.007502032029173348,683,91042,
01,053,0.003467103467103467,127,36630,
01,055,0.009127287877760229,942,103207,
01,057,0.005484460694698354,87,15863,
01,059,0.004266800527075359,136,31874,
01,061,0.005062548149235115,138,27259,
01,063,0.003507787287778869,25,7127,
01,065,0.003770838846255623,57,15116,
01,067,0.006449479080535803,117,18141,
01,069,0.013148510506007351,1438,109366,
01,071,0.007084417999256229,381,53780,
01,073,0.02032662197778393,13512,664744,
01,075,0.0012552610204533707,17,13543,
01,077,0.01133310085946955,1105,97502,
01,079,0.0031876545416629426,107,33567,
01,081,0.048198800087305094,9054,187847,
01,083,0.024928116224714567,2965,118942,
01,085,0.004955192409066948,47,9485,
01,087,0.006443086073021642,117,18159,
01,089,0.02865207686220784,12130,423355,
01,091,0.0038353500432152117,71,18512,
01,093,0.004126453637076697,121,29323,
01,095,0.008712165707349544,890,102156,
01,097,0.022842855029478172,9419,412339,
01,099,0.00692658865508737,132,19057,
01,101,0.039080276589905,8828,225894,
01,103,0.007780527267535928,981,126084,
01,105,0.006218422075398368,48,7719,
01,107,0.0039982710179381886,74,18508,
01,109,0.023849776597029346,790,33124,
01,111,0.006806260025144145,157,23067,
01,113,0.007002396451212672,412,58837,
01,115,0.008821071528057198,855,96927,
01,117,0.025655912429175018,6054,235969,
01,119,0.016800206771775652,195,11607,
01,121,0.007127496159754224,580,81375,
01,123,0.006068945182928327,247,40699,
01,125,0.019741969719582773,4762,241212,
01,127,0.005776892430278884,377,65260,
01,129,0.00885603941936343,133,15018,
01,131,0.0026355803345159655,26,9865,
01,133,0.0045665926515564125,109,23869,
02,000,0.07046030916065085,52150,740133,
02,013,0.43667400881057267,1586,3632,
02,016,0.38845870206489674,2107,5424,
02,020,0.10763121546961325,31170,289600,
02,050,0.012885891319844273,235,18237,
02,060,0.02262443438914027,20,884,
02,063,0.06950333131435493,459,6604,
02,066,0.030026605853287723,79,2631,
02,068,0.061690314620604564,100,1621,
02,070,0.00969409737182249,45,4642,
02,090,0.03560783983317711,3381,94951,
02,100,0.02376425855513308,50,2104,
02,105,0.012543252595155709,29,2312,
02,110,0.0770936272646649,2434,31572,
02,122,0.019539985961246512,1197,61259,
02,130,0.09431892958982233,1290,13677,
02,150,0.25628259838786155,3243,12654,
02,158,0.006292474200855777,50,7946,
02,164,0.028897338403041824,38,1315,
02,170,0.018110242915323985,2130,117613,
02,180,0.021655144367629116,213,9836,
02,185,0.05429991559598612,579,10663,
02,188,0.011494252873563218,82,7134,
02,195,0.07421420256111758,255,3436,
02,198,0.014792899408284023,85,5746,
02,220,0.09000598444045482,752,8355,
02,230,0.03485254691689008,39,1119,
02,240,0.03295501162313688,241,7313,
02,275,0.03972868217054264,82,2064,
02,282,0.059420289855072465,41,690,
02,290,0.02706413022161208,138,5099,
04,000,0.04437997336985307,336506,7582384,
04,001,0.008888888888888889,576,64800,
04,003,0.02310511795059353,2906,125773,
04,005,0.023422269066760357,3400,145161,
04,007,0.00871044698833059,471,54073,
04,009,0.008001590378211819,322,40242,
04,011,0.015940488841657812,150,9410,
04,012,0.021304143126177025,362,16992,
04,013,0.05583086673160577,260903,4673096,
04,015,0.015683573311432848,3552,226479,
04,017,0.008491909857920303,930,109516,
04,019,0.03933253652968248,42485,1080149,
04,021,0.023508257080694817,12080,513862,
04,023,0.010216203373722975,516,50508,
04,025,0.015594433620487833,3930,252013,
04,027,0.017806726884844082,3923,220310,
05,000,0.019807638632099816,61173,3088354,
05,001,0.008722741433021807,140,16050,
05,003,0.00361432384341637,65,17984,
05,005,0.0068360964494152115,294,43007,
05,007,0.05202664460794985,16730,321566,
05,009,0.006884770680194637,266,38636,
05,011,0.006945143432310015,69,9935,
05,013,0.003411513859275053,16,4690,
05,015,0.029135597901132283,844,28968,
05,017,0.008951682484900777,83,9272,
05,019,0.008173996175908221,171,20920,
05,021,0.002976190476190476,42,14112,
05,023,0.005069016610777509,130,25646,
05,025,0.010723496674358627,79,7367,
05,027,0.010670177987649836,235,22024,
05,029,0.008309214825879936,178,21422,
05,031,0.013465455926526948,1560,115852,
05,033,0.01877670339554756,1169,62258,
05,035,0.0073767503699097205,344,46633,
05,037,0.00895393355563789,145,16194,
05,039,0.00576036866359447,35,6076,
05,041,0.011142331169460324,115,10321,
05,043,0.0094478889873044,160,16935,
05,045,0.01357789242540517,1787,131611,
05,047,0.013419765722733993,236,17586,
05,049,0.00430416068866571,54,12546,
05,051,0.00981962323076615,981,99902,
05,053,0.0063625579639814515,118,18546,
05,055,0.005391237640640982,253,46928,
05,057,0.005600628107825177,107,19105,
05,059,0.005493350944075886,183,33313,
05,061,0.010333414063130701,128,12387,
05,063,0.0089711826835311,344,38345,
05,065,0.004758239451402981,68,14291,
05,067,0.005997720866070893,100,16673,
05,069,0.010035808518658124,639,63672,
05,071,0.03966070609812013,1038,26172,
05,073,0.008478802992518703,51,6015,
05,075,0.003189205765102729,52,16305,
05,077,0.007156959526159921,58,8104,
05,079,0.007304942493005906,94,12868,
05,081,0.005848959229313607,68,11626,
05,083,0.020692547886470614,444,21457,
05,085,0.011480710573511892,877,76389,
05,087,0.011754827875734676,210,17865,
05,089,0.007389302563519582,130,17593,
05,091,0.006220506220506221,261,41958,
05,093,0.0066150413440084,252,38095,
05,095,0.008106001558846453,52,6415,
05,097,0.01410105757931845,120,8510,
05,099,0.005497251374312844,44,8004,
05,101,0.006120125249074865,43,7026,
05,103,0.005211215642870319,113,21684,
05,105,0.003999609794166423,41,10251,
05,107,0.012482095355023532,183,14661,
05,109,0.00987334197666301,99,10027,
05,111,0.003901345291479821,87,22300,
05,113,0.010239785942163218,199,19434,
05,115,0.012725786299341344,825,64829,
05,117,0.001890359168241966,15,7935,
05,119,0.025278595445266682,10142,401209,
