statecode,countycode,v054_rawvalue,v054_numerator,v054_denominator,v054_flag_CT
00,000,0.12628699605553467,42951595,340110988,
01,000,0.2612572001584427,1347486,5157699,
01,001,0.21277495769881558,13078,61464,
01,003,0.08310907923305098,21742,261608,
01,005,0.4614500369488464,11240,24358,
01,007,0.21003684068649475,4675,22258,
01,009,0.01916460282898127,1153,60163,
01,011,0.6953843046156953,6885,9901,
01,013,0.4471954425942156,8164,18256,
01,015,0.2224913465089713,25904,116427,
01,017,0.3866264454499749,13073,33813,
01,019,0.04196954625449537,1097,26138,
01,021,0.0985992975329017,4660,47262,
01,023,0.4010952538997677,4834,12052,
01,025,0.44761087525968746,9911,22142,
01,027,0.13533253739728915,1927,14239,
01,029,0.029110342659541023,463,15905,
01,031,0.161556478228468,9105,56358,
01,033,0.15503955090584332,9114,58785,
01,035,0.43838329282563687,4870,11109,
01,037,0.28179963074531145,2900,10291,
01,039,0.12178128642577091,4597,37748,
01,041,0.2317370748818057,3039,13114,
01,043,0.01289361150706233,1194,92604,
01,045,0.20937943156170732,10483,50067,
01,047,0.7040090026726684,25024,35545,
01,049,0.015604058969940647,1141,73122,
01,051,0.21713055512840226,19768,91042,
01,053,0.3066066066066066,11231,36630,
01,055,0.14885618223570107,15363,103207,
01,057,0.11095000945596671,1760,15863,
01,059,0.036550166279726425,1165,31874,
01,061,0.08782420484977439,2394,27259,
01,063,0.7879893363266451,5616,7127,
01,065,0.5740275205080709,8677,15116,
01,067,0.23240174191058927,4216,18141,
01,069,0.2719949527275387,29747,109366,
01,071,0.032335440684269245,1739,53780,
01,073,0.4276037090970359,284247,664744,
01,075,0.10374363139629329,1405,13543,
01,077,0.0993620643679104,9688,97502,
01,079,0.0992045759227813,3330,33567,
01,081,0.22179752671056766,41664,187847,
01,083,0.14518841115837972,17269,118942,
01,085,0.7111228255139694,6745,9485,
01,087,0.7785671017126494,14138,18159,
01,089,0.2461834630511037,104223,423355,
01,091,0.5133426966292135,9503,18512,
01,093,0.04256044743034478,1248,29323,
01,095,0.028593523630525863,2921,102156,
01,097,0.36446467590987025,150283,412339,
01,099,0.4081964632418534,7779,19057,
01,101,0.6039469839836383,136428,225894,
