statecode,countycode,v137_flag_CT,v137_numerator,v137_denominator,v137_rawvalue,v137_cilow,v137_cihigh
01,095,,,33618,0.35100000000000003,0.3241716385551034,0.3778283614448967
01,097,,,146233,0.357,0.3407939925853365,0.3732060074146635
01,099,,,5872,0.348,0.27866801315279444,0.4173319868472055
01,101,,,78167,0.23099999999999998,0.211973440687881,0.250026559312119
01,103,,,44163,0.38,0.3510588239624042,0.40894117603759583
01,105,,,1728,0.401,0.21674242053374018,0.5852575794662599
01,107,,,5817,0.599,0.5036361806799345,0.6943638193200654
01,109,,,12151,0.22,0.18064476188786513,0.2593552381121349
01,111,,,7139,0.436,0.36665777587155046,0.5053422241284495
01,113,,,18513,0.361,0.31350453787371463,0.40849546212628535
01,115,,,33675,0.5539999999999999,0.5114720074610984,0.5965279925389014
01,117,,,87736,0.52,0.496621290537457,0.543378709462543
01,119,,,3042,0.407,0.3102763055671715,0.5037236944328285
01,121,,,26656,0.37200000000000005,0.3341151347509473,0.4098848652490528
01,123,,,14301,0.35,0.3022660155342737,0.3977339844657263
01,125,,,87297,0.2859999999999999,0.2661696648783569,0.3058303351216429
01,127,,,21889,0.475,0.42840987112438467,0.5215901288756153
01,129,,,4838,0.533,0.43199008829096214,0.6340099117090379
01,131,,,2734,0.445,0.3336483227953123,0.5563516772046877
01,133,,,7524,0.44,0.3842795569990608,0.4957204430009392
02,000,,,229760,0.18100000000000002,0.17240804802442625,0.1895919519755738
02,013,,,601,0.015,0,0.10081205314738101
02,016,,,1628,0.004,0,0.029775855926721283
02,020,,,104338,0.147,0.1347328662149942,0.1592671337850058
02,050,,,1451,0.006999999999999999,0,0.045846938794317525
02,060,,,264,0.045,0,0.1654701218102706
02,063,,,2295,0.026000000000000002,1.4166112349362978e-4,0.05185833887650637
02,066,,,706,0.273,0.16490886262428314,0.38109113737571687
02,068,,,367,0.199,0.09820816893419834,0.29979183106580165
02,070,,,617,0.008,0,0.07604019795532571
02,090,,,34452,0.157,0.13229275072794996,0.18170724927205004
02,100,,,577,0.073,0,0.146622088129653
02,105,,,343,0.204,0.043502358324957496,0.3644976416750425
02,110,,,10474,0.07200000000000001,0.04400633842679316,0.09999366157320685
02,122,,,16074,0.21100000000000002,0.1820343079257864,0.23996569207421364
02,130,,,4866,0.067,0.04615744854608489,0.08784255145391512
02,150,,,4427,0.026000000000000002,0,0.05269574391776283
02,158,,,111,0,0,0.47659574468085103
02,164,,,239,0.025,0,0.23653215030140515
02,170,,,34542,0.43599999999999994,0.4095714874740881,0.4624285125259118
02,180,,,1039,0,0,0.057191489361702125
02,185,,,1417,0.051,0,0.11252055455590065
02,188,,,370,0,0,0.15489361702127658
02,195,,,873,0,0,0.06672340425531914
02,198,,,1345,0.11399999999999999,0.06650453787371463,0.16149546212628535
02,220,,,2765,0.028999999999999998,0.006330368828411381,0.05166963117158861
02,230,,,282,0.004,0,0.17990515572796467
02,240,,,1841,0.12899999999999998,0.0750135657433434,0.18298643425665656
02,275,,,465,0.033,0,0.12962089840271868
02,282,,,108,0,0,0.48851063829787233
02,290,,,883,0.08199999999999999,0.010779227957685655,0.15322077204231432
04,000,,,2259212,0.36,0.35623217980916105,0.3637678201908389
04,001,,,15125,0.44799999999999995,0.41273513528216466,0.48326486471783525
04,003,,,34131,0.26599999999999996,0.23728041002472927,0.29471958997527065
04,005,,,44800,0.15899999999999997,0.14035024154936343,0.17764975845063652
04,007,,,12815,0.235,0.1903231207439085,0.27967687925609147
04,009,,,11514,0.251,0.2065141845384983,0.2954858154615017
04,011,,,3484,0.267,0.17043054064635582,0.3635694593536442
04,012,,,3977,0.133,0.07834712198246266,0.18765287801753736
04,013,,,1448090,0.377,0.3715399098102654,0.3824600901897346
04,015,,,58039,0.18899999999999997,0.16971405984788585,0.2082859401521141
04,017,,,26742,0.35900000000000004,0.32490174769403263,0.39309825230596745
04,019,,,327541,0.335,0.3250312847902323,0.34496871520976774
04,021,,,128921,0.541,0.5164946814283538,0.5655053185716463
04,023,,,14079,0.249,0.2082099746790244,0.2897900253209756
04,025,,,67795,0.28300000000000003,0.2595909482671116,0.30640905173288846
04,027,,,62159,0.22999999999999995,0.2072054663339637,0.2527945336660362
05,000,,,1046829,0.283,0.27753990981026533,0.2884600901897346
05,001,,,5850,0.217,0.16752807610410658,0.2664719238958934
05,003,,,5620,0.272,0.2208630311022555,0.32313696889774457
05,005,,,10950,0.166,0.1259475219752166,0.2060524780247834
05,007,,,113449,0.243,0.22895254759866193,0.2570474524013381
05,009,,,12395,0.226,0.1820923641161471,0.2699076358838529
05,011,,,3392,0.295,0.22377922795768565,0.3662207720423143
05,013,,,1548,0.34600000000000003,0.23670073808346087,0.4552992619165392
05,015,,,8288,0.28200000000000003,0.23229903819496192,0.33170096180503816
05,017,,,2968,0.21600000000000003,0.1582035541450592,0.27379644585494084
05,019,,,7194,0.26899999999999996,0.22071894565940978,0.3172810543405901
05,021,,,4792,0.369,0.30761805745924165,0.43038194254075834
05,023,,,7366,0.373,0.31938297872340426,0.42661702127659573
05,025,,,2338,0.456,0.3577544949290988,0.5542455050709013
05,027,,,7732,0.282,0.2171212434175769,0.34687875658242306
05,029,,,6690,0.431,0.3616270730920392,0.5003729269079609
05,031,,,41823,0.179,0.15920549207134416,0.19879450792865583
05,033,,,20584,0.285,0.25170218883834045,0.3182978111616595
05,035,,,14884,0.33599999999999997,0.2947944458687543,0.3772055541312456
05,037,,,5366,0.331,0.26984977569872726,0.3921502243012728
05,039,,,1994,0.449,0.32038535982352967,0.5776146401764704
05,041,,,3122,0.25799999999999995,0.19767956397485614,0.31832043602514376
05,043,,,5458,0.245,0.18327211102711807,0.30672788897288195
05,045,,,49535,0.387,0.35699906444796625,0.41700093555203377
05,047,,,5758,0.396,0.3334496454544022,0.45855035454559784
05,049,,,3154,0.47,0.36293156996657017,0.5770684300334298
05,051,,,32542,0.23399999999999999,0.20672556187376434,0.26127443812623563
05,053,,,6400,0.52,0.4406607641177155,0.5993392358822845
05,055,,,16527,0.293,0.2508071426494024,0.33519285735059756
05,057,,,6241,0.285,0.2214476953384428,0.3485523046615572
05,059,,,10691,0.46399999999999997,0.4018823674661041,0.5261176325338958
05,061,,,4068,0.302,0.22670013469598316,0.3772998653040168
05,063,,,13279,0.184,0.14885611287616396,0.21914388712383603
05,065,,,3696,0.45399999999999996,0.3476099406611669,0.560390059338833
05,067,,,4718,0.259,0.20203235294286065,0.31596764705713937
05,069,,,20484,0.275,0.24322943272108472,0.30677056727891533
05,071,,,8429,0.179,0.13769121676135557,0.22030878323864442
05,073,,,1817,0.524,0.4109842349459734,0.6370157650540267
05,075,,,5359,0.43,0.36560443654937763,0.49439556345062236
05,077,,,1582,0.31,0.20630619298434585,0.41369380701565417
05,079,,,3234,0.3,0.2240898770700423,0.3759101229299577
05,081,,,4277,0.48700000000000004,0.39224100762203573,0.5817589923779644
05,083,,,7154,0.38799999999999996,0.32900021867439677,0.44699978132560314
05,085,,,28845,0.486,0.4432888039821125,0.5287111960178874
05,087,,,5867,0.539,0.4496859701628112,0.6283140298371889
05,089,,,4497,0.36700000000000005,0.28920568959976994,0.44479431040023015
05,091,,,13302,0.23099999999999998,0.19066496130768498,0.27133503869231496
05,093,,,13252,0.262,0.21778627158912126,0.30621372841087874
05,095,,,2036,0.465,0.3550467690683707,0.5749532309316293
05,097,,,2526,0.455,0.3633017525627166,0.5466982474372835
05,099,,,2922,0.415,0.3165379835997253,0.5134620164002747
05,101,,,2026,0.616,0.47912385113996603,0.752876148860034
05,103,,,6912,0.213,0.1683231207439085,0.25767687925609145
05,105,,,3437,0.5900000000000001,0.49448743028642217,0.685512569713578
05,107,,,3653,0.244,0.169305874974909,0.318694125025091
05,109,,,3188,0.433,0.3505458369786746,0.5154541630213254
05,111,,,7022,0.395,0.3365441184651898,0.45345588153481026
05,113,,,5889,0.201,0.15246965685756117,0.24953034314243885
05,115,,,21784,0.209,0.18052863931321203,0.23747136068678795
05,117,,,2978,0.436,0.3451728667722264,0.5268271332277736
05,119,,,141416,0.207,0.1925049063107787,0.22149509368922127
05,121,,,6013,0.309,0.25330504085266947,0.3646949591473305
05,123,,,6057,0.263,0.20432595352121471,0.32167404647878534
05,125,,,47506,0.425,0.39552418105941417,0.4544758189405858
05,127,,,3030,0.36200000000000004,0.25741329263632406,0.466586707363676
05,129,,,2551,0.43799999999999994,0.3447512077468172,0.5312487922531827
05,131,,,45481,0.18600000000000003,0.16660395843868975,0.2053960415613103
05,133,,,4834,0.316,0.25240303454258545,0.37959696545741456
05,135,,,4664,0.385,0.29921276595744684,0.4707872340425532
05,137,,,2848,0.35100000000000003,0.25092198606690325,0.4510780139330968
05,139,,,13397,0.226,0.18266187766593617,0.26933812233406385
05,141,,,4201,0.41700000000000004,0.32425497015289734,0.5097450298471028
05,143,,,96109,0.24,0.22401449275659724,0.25598550724340274
05,145,,,26803,0.3,0.26471501267583797,0.335284987324162
05,147,,,2031,0.336,0.2346323313116103,0.4373676686883897
05,149,,,7004,0.28,0.22000996008427665,0.3399900399157234
06,000,,,12076803,0.41,0.4076170212765957,0.41238297872340424
06,001,,,440471,0.46599999999999997,0.455819910431111,0.47618008956888896
06,003,,,498,0.6359999999999999,0.3938285048841886,0.8781714951158113
06,005,,,11744,0.49700000000000005,0.4354448412108076,0.5585551587891925
06,007,,,65040,0.23799999999999996,0.22028723723723748,0.25571276276276245
06,009,,,13152,0.525,0.4594464252429941,0.590553574757006
06,011,,,7524,0.358,0.2644775719677734,0.4515224280322266
06,013,,,329327,0.513,0.5002227000743242,0.5257772999256758
06,015,,,6421,0.15100000000000002,0.10344479513044233,0.19855520486955772
06,017,,,57098,0.387,0.3611966204606036,0.41280337953939644
06,019,,,307213,0.263,0.25354284637747126,0.27245715362252876
06,021,,,9099,0.33699999999999997,0.2831715751581034,0.39082842484189656
06,023,,,38257,0.18400000000000002,0.1621921639959044,0.20580783600409566
06,025,,,48101,0.242,0.21630689181788343,0.26769310818211656
06,027,,,5399,0.171,0.1255044488019549,0.21649555119804512
06,029,,,279407,0.262,0.2520312847902323,0.27196871520976773
06,031,,,44530,0.327,0.2964597312933331,0.35754026870666694
06,033,,,17163,0.46399999999999997,0.40404546765762456,0.5239545323423753
06,035,,,6994,0.145,0.10557268263679315,0.18442731736320683
06,037,,,3036426,0.486,0.48170402401221313,0.49029597598778685
06,039,,,43183,0.424,0.3909589881303713,0.4570410118696287
06,041,,,63611,0.39899999999999997,0.37562129053745696,0.42237870946254297
06,043,,,4590,0.413,0.3178597423361771,0.5081402576638229
06,045,,,25930,0.257,0.2243479737047445,0.2896520262952555
06,047,,,84446,0.365,0.3456772896712191,0.3843227103287809
06,049,,,2059,0.271,0.1863036259282823,0.3556963740717177
06,051,,,4716,0.18299999999999997,0.10966772570280588,0.2563322742971941
06,053,,,132218,0.335,0.3187939925853365,0.3512060074146635
06,055,,,46234,0.35100000000000003,0.3269921545945074,0.37500784540549265
06,057,,,27187,0.30700000000000005,0.27441325606187533,0.33958674393812477
06,059,,,1057284,0.39399999999999996,0.38769523091831415,0.4003047690816858
06,061,,,130074,0.38,0.3626926173064957,0.3973073826935043
06,063,,,5025,0.29200000000000004,0.19828801721487677,0.3857119827851233
06,065,,,797104,0.48700000000000004,0.47965516629433486,0.49434483370566523
06,067,,,483360,0.382,0.3723202946668167,0.3916797053331833
06,069,,,23321,0.517,0.4775007349175301,0.5564992650824699
06,071,,,711594,0.45,0.44157489792628796,0.45842510207371207
06,073,,,1077507,0.366,0.35992457249444265,0.37207542750555733
06,075,,,133460,0.465,0.44752933649526705,0.482470663504733
06,077,,,248632,0.40700000000000003,0.3934149311052018,0.42058506889479824
06,079,,,89313,0.24600000000000002,0.22828723723723754,0.2637127627627625
06,081,,,217918,0.37799999999999995,0.3646255650855739,0.391374434914426
06,083,,,130630,0.215,0.20115614463483306,0.22884385536516694
06,085,,,581048,0.369,0.3616551662943348,0.3763448337056652
06,087,,,78208,0.36200000000000004,0.3416398208622221,0.382360179137778
06,089,,,57546,0.166,0.1481276595744681,0.1838723404255319
06,091,,,751,0.32799999999999996,0.16354425192840155,0.49245574807159836
06,093,,,11719,0.268,0.22816075762345417,0.30783924237654586
06,095,,,151978,0.433,0.4162342585606311,0.44976574143936887
06,097,,,164536,0.32,0.3061561446348331,0.3338438553651669
06,099,,,179963,0.37,0.35560317926550433,0.38439682073449566
06,101,,,31593,0.371,0.33759577178480565,0.40440422821519434
06,103,,,19192,0.326,0.2888530379993739,0.36314696200062613
06,105,,,3531,0.321,0.21131824298205223,0.43068175701794775
06,107,,,145635,0.289,0.2737880821542764,0.30421191784572355
06,109,,,15033,0.322,0.27905676628541937,0.36494323371458065
06,111,,,282114,0.322,0.31050969271030626,0.33349030728969375
06,113,,,63230,0.315,0.29017809930348976,0.33982190069651025
06,115,,,27466,0.5,0.4561085333805082,0.5438914666194917
08,000,,,2001174,0.35600000000000004,0.3517040240122132,0.3602959759877869
08,001,,,196434,0.48100000000000004,0.4637336787704977,0.4982663212295024
08,003,,,5758,0.11600000000000002,0.07561220126068154,0.15638779873931852
08,005,,,231768,0.4040000000000001,0.39214483053660204,0.4158551694633981
08,007,,,3693,0.18700000000000003,0.12667956397485622,0.24732043602514384
08,009,,,1218,0.132,0.08042075719033412,0.1835792428096659
08,011,,,1415,0.293,0.1990157300082348,0.38698426999176516
08,013,,,92212,0.294,0.27706575441278924,0.3109342455872107
08,014,,,24744,0.403,0.3739608840004502,0.43203911599954986
08,015,,,5474,0.22,0.15272567864207542,0.2872743213579246
08,017,,,723,0.20799999999999996,0.10225909506291979,0.3137409049370801
08,019,,,3249,0.5579999999999999,0.43687175927276506,0.6791282407272349
08,021,,,2201,0.365,0.2830899808026686,0.44691001919733137
08,023,,,837,0.336,0.21172474657133944,0.4602752534286606
08,025,,,1011,0.451,0.29861042038692687,0.6033895796130732
08,027,,,1174,0.45599999999999996,0.31299149246389274,0.5990085075361071
08,029,,,8827,0.325,0.26894932125659676,0.38105067874340326
08,031,,,235611,0.364,0.35226519070424295,0.37573480929575703
08,033,,,931,0.25,0.11134626472061343,0.38865373527938657
08,035,,,127287,0.415,0.3976107852535685,0.43238921474643144
08,037,,,19695,0.262,0.21429576560538785,0.30970423439461214
08,039,,,9590,0.741,0.668956755605231,0.8130432443947689
08,041,,,262025,0.29300000000000004,0.2816965394274833,0.3043034605725168
08,043,,,12664,0.261,0.21279251122757198,0.30920748877242804
08,045,,,23812,0.44,0.3980602514561408,0.4819397485438592
08,047,,,2232,0.5790000000000001,0.4109619780463617,0.7470380219536384
08,049,,,5811,0.348,0.2742911899250718,0.42170881007492816
08,051,,,5404,0.313,0.23211024442045566,0.3938897555795443
08,053,,,196,0.046,0,0.4518836098603663
08,055,,,1529,0.259,0.16706209901819713,0.3509379009818029
08,057,,,317,0.038000000000000006,0,0.081190462203487
08,059,,,205111,0.40299999999999997,0.3886031792655043,0.41739682073449563
08,061,,,530,0.24900000000000003,0.15978934751908486,0.3382106524809152
08,063,,,2563,0.161,0.10212065109498494,0.21987934890501507
08,065,,,2899,0.38400000000000006,0.2722410924452278,0.4957589075547723
08,067,,,19117,0.264,0.23343649791705035,0.2945635020829497
08,069,,,128322,0.29100000000000004,0.27461972943079616,0.3073802705692039
08,071,,,3842,0.19699999999999998,0.14971423188735622,0.24428576811264374
08,073,,,1704,0.282,0.19547949318983854,0.3685205068101614
08,075,,,6991,0.15200000000000002,0.11689653139111708,0.18710346860888297
08,077,,,53140,0.109,0.09392871923664432,0.12407128076335568
08,079,,,227,0.158,0,0.41265837900111013
08,081,,,4973,0.218,0.16048672088304328,0.2755132791169567
08,083,,,8337,0.20800000000000002,0.1607893483257489,0.2552106516742511
08,085,,,14828,0.196,0.1632394588615923,0.2287605411384077
08,087,,,10054,0.26,0.2159793455614032,0.3040206544385968
08,089,,,5822,0.226,0.17575925770343623,0.2762407422965638
08,091,,,1396,0.435,0.31970223955905275,0.5502977604409472
08,093,,,5245,0.653,0.5509136253659617,0.7550863746340384
08,095,,,1730,0.195,0.1240088280726035,0.2659911719273965
08,097,,,4485,0.29700000000000004,0.20375120774681732,0.39024879225318276
08,099,,,4395,0.11900000000000001,0.08066810022297265,0.15733189977702738
08,101,,,56301,0.23600000000000002,0.216567396593685,0.255432603406315
08,103,,,2308,0.179,0.09095869112280636,0.26704130887719363
08,105,,,3660,0.221,0.15544642524299407,0.28655357475700594
08,107,,,9507,0.24599999999999997,0.20300720685321494,0.288992793146785
08,109,,,1735,0.266,0.1696513047681306,0.3623486952318694
08,111,,,221,0.122,0,0.44402190568509353
08,113,,,1941,0.249,0.1602760344933309,0.3377239655066691
08,115,,,886,0.231,0.1533243968741812,0.3086756031258188
08,117,,,10408,0.206,0.153425742873065,0.25857425712693494
08,119,,,7866,0.557,0.4733153648928885,0.6406846351071116
08,121,,,1596,0.28800000000000003,0.2276913326679787,0.34830866733202137
08,123,,,127611,0.424,0.40661078525356853,0.44138921474643145
08,125,,,3581,0.223,0.15641503724014633,0.2895849627598537
09,000,,,1247615,0.347,0.3415399098102654,0.35246009018973457
09,001,U,,,,,
09,003,U,,,,,
09,005,U,,,,,
09,007,U,,,,,
09,009,U,,,,,
09,011,U,,,,,
09,013,U,,,,,
09,015,U,,,,,
09,110,A,,342172,0.29700000000000004,0.2870312847902323,0.30696871520976776
09,120,A,,102595,0.413,0.39263982086222204,0.4333601791377779
09,130,A,,66198,0.38599999999999995,0.36367745396317164,0.40832254603682827
09,140,A,,166648,0.415,0.3987939925853365,0.4312060074146635
09,150,A,,38837,0.441,0.4114520247239283,0.47054797527607173
09,160,A,,40983,0.396,0.37089376126979773,0.4211062387302023
09,170,A,,196215,0.28900000000000003,0.27573213598644764,0.30226786401355243
09,180,A,,103651,0.309,0.29288183067076073,0.32511816932923926
09,190,A,,190316,0.384,0.3688816948454219,0.39911830515457813
10,000,,,345304,0.344,0.33321060494179366,0.3547893950582063
10,001,,,66476,0.34900000000000003,0.3231966204606036,0.37480337953939646
10,003,,,197235,0.324,0.3101561446348331,0.3378438553651669
10,005,,,81593,0.39,0.36936279888854107,0.41063720111145896
11,000,,,102181,0.472,0.44990116443626554,0.4940988355637344
11,001,,,102181,0.472,0.44990116443626554,0.4940988355637344
12,000,,,7266487,0.42800000000000005,0.4248476154591571,0.431152384540843
12,001,,,91545,0.243,0.22427427480535966,0.2617257251946403
12,003,,,9228,0.511,0.43384703863289564,0.5881529613671044
12,005,,,68384,0.32099999999999995,0.296903618908409,0.3450963810915909
12,007,,,7444,0.49700000000000005,0.40906356466673344,0.5849364353332667
12,009,,,210550,0.349,0.3349525475986619,0.36304745240133807
12,011,,,690405,0.45599999999999996,0.4474080480244262,0.46459195197557374
12,013,,,3717,0.47,0.3553814482563899,0.5846185517436101
12,015,,,51470,0.359,0.32959651446646077,0.3884034855335392
12,017,,,38936,0.375,0.34291816710643275,0.40708183289356725
12,019,,,78358,0.564,0.5302574924903679,0.597742507509632
12,021,,,113751,0.34900000000000003,0.32458173434494736,0.3734182656550527
12,023,,,22387,0.325,0.28737835784615196,0.36262164215384807
12,027,,,9145,0.38,0.30785829547401244,0.45214170452598756
12,029,,,3889,0.259,0.18227141542842312,0.3357285845715769
12,031,,,356690,0.34600000000000003,0.3351450153099558,0.3568549846900443
12,033,,,104372,0.28900000000000003,0.272276649883689,0.3057233501163111
12,035,,,33553,0.413,0.37082396931302297,0.455176030686977
12,037,,,3253,0.20800000000000002,0.1358189490273861,0.2801810509726139
12,039,,,12645,0.552,0.492640387438592,0.611359612561408
12,041,,,6091,0.539,0.45604803486539836,0.6219519651346017
12,043,,,2882,0.391,0.28499092089413003,0.49700907910587
12,045,,,3572,0.381,0.2860016035016555,0.4759983964983445
12,047,,,2807,0.5,0.39823397360334367,0.6017660263966563
12,049,,,6812,0.36900000000000005,0.2942203962610435,0.4437796037389566
12,051,,,12511,0.413,0.336660950224688,0.48933904977531195
12,053,,,61041,0.4640000000000001,0.43454827245611655,0.4934517275438836
12,055,,,26920,0.26,0.224136368135133,0.295863631864867
12,057,,,504647,0.465,0.4524468806348989,0.47755311936510114
12,059,,,6318,0.597,0.4880715428262457,0.7059284571737542
12,061,,,47391,0.267,0.24172469377886385,0.2922753062211362
12,063,,,14050,0.47,0.4197451312467261,0.5202548687532739
12,065,,,4924,0.5990000000000001,0.5173329862690339,0.6806670137309663
12,067,,,2175,0.57,0.4169365073735369,0.723063492626463
12,069,,,124954,0.508,0.4822516971072647,0.5337483028927353
12,071,,,248138,0.4650000000000001,0.44988169484542195,0.4801183051545782
12,073,,,107652,0.228,0.2126487334319871,0.24335126656801292
12,075,,,13974,0.511,0.44949098451473557,0.5725090154852644
12,077,,,2037,0.563,0.4487287779996386,0.6772712220003613
12,079,,,4565,0.392,0.3030443266828864,0.48095567331711364
12,081,,,130763,0.42100000000000004,0.401861847007751,0.44013815299224907
12,083,,,114144,0.39,0.3676139473027419,0.41238605269725814
12,085,,,48297,0.431,0.39874164949965407,0.4632583505003459
12,086,,,931441,0.514,0.505574897926288,0.5224251020737121
12,087,,,27101,0.204,0.17920671245501382,0.22879328754498615
12,089,,,34686,0.502,0.4569749428446508,0.5470250571553492
12,091,,,81871,0.37400000000000005,0.3483068918178835,0.3996931081821166
12,093,,,11624,0.38299999999999995,0.32510538601341654,0.44089461398658336
12,095,,,509803,0.442,0.4284149311052018,0.4555850688947982
12,097,,,147006,0.609,0.5807790519229654,0.6372209480770346
12,099,,,488349,0.39099999999999996,0.38132029466681666,0.40067970533318326
12,101,,,183238,0.518,0.5006107852535685,0.5353892147464315
12,103,,,310865,0.33899999999999997,0.32807981962053073,0.3499201803794692
12,105,,,259063,0.449,0.4351561446348331,0.4628438553651669
12,107,,,20257,0.47100000000000003,0.41709251255758617,0.5249074874424139
12,109,,,91372,0.433,0.4053636103716758,0.4606363896283242
12,111,,,117527,0.466,0.44044540014864847,0.4915545998513516
12,113,,,68259,0.514,0.4833205949524813,0.5446794050475187
12,115,,,132745,0.341,0.32156739659368505,0.360432603406315
12,117,,,169031,0.418,0.39946477543783343,0.43653522456216654
12,119,,,22445,0.433,0.38288657500810497,0.483113424991895
12,121,,,13621,0.41,0.3482951137814002,0.47170488621859974
12,123,,,5320,0.231,0.15817280168200656,0.30382719831799343
12,125,,,3704,0.573,0.46571963175588443,0.6802803682441154
12,127,,,184098,0.38599999999999995,0.368529336495267,0.40347066350473293
12,129,,,13116,0.5910000000000001,0.5250039646169304,0.6569960353830697
12,131,,,25817,0.41800000000000004,0.3737060724874595,0.46229392751254056
12,133,,,7741,0.665,0.5794862515322643,0.7505137484677358
13,000,,,3650427,0.425,0.42184761545915705,0.4281523845408429
13,001,,,6067,0.319,0.25125253934923814,0.3867474606507619
13,003,,,3088,0.391,0.2880757309440276,0.4939242690559724
13,005,,,3625,0.381,0.2827255991916884,0.47927440080831163
13,007,,,759,0.375,0.21444487428631256,0.5355551257136875
13,009,,,13083,0.33299999999999996,0.27836011137730265,0.38763988862269727
13,011,,,7389,0.505,0.42802204109855885,0.5819779589014411
13,013,,,34852,0.5710000000000001,0.5321165337516375,0.6098834662483626
13,015,,,41539,0.455,0.42034424612570453,0.4896557538742955
13,017,,,5851,0.17800000000000002,0.12174706285018547,0.23425293714981457
13,019,,,5916,0.331,0.2659791689889391,0.39602083101106095
13,021,,,47484,0.24,0.21478092367325666,0.26521907632674335
13,023,,,4327,0.499,0.4041436768255551,0.5938563231744449
13,025,,,6358,0.525,0.41922553610909735,0.6307744638909027
13,027,,,5206,0.4159999999999999,0.32510255805322574,0.5068974419467741
13,029,,,19326,0.6349999999999999,0.5700993655695153,0.6999006344304844
13,031,,,27710,0.32299999999999995,0.28896425600013614,0.35703574399986376
13,033,,,8274,0.48900000000000005,0.4164755781755014,0.5615244218244987
13,035,,,8980,0.455,0.3802678723649586,0.5297321276350414
13,037,,,1069,0.392,0.24860981191541856,0.5353901880845815
13,039,,,19859,0.41200000000000003,0.3604896121707163,0.4635103878292838
13,043,,,3820,0.308,0.2300234158953578,0.3859765841046422
13,045,,,42748,0.41800000000000004,0.38442620608502553,0.45157379391497454
13,047,,,25410,0.354,0.31748906412857464,0.3905109358714253
13,049,,,4647,0.4590000000000001,0.3616326441159487,0.5563673558840514
13,051,,,105073,0.29900000000000004,0.27967728967121913,0.31832271032878096
13,053,,,3423,0.07400000000000001,0.04585461015246843,0.10214538984753159
13,055,,,7976,0.41100000000000003,0.34356759667893305,0.478432403321067
13,057,,,99881,0.5479999999999999,0.5219229820599701,0.5740770179400297
