statecode,countycode,v080_rawvalue,v080_numerator,v080_denominator,v080_flag_CT
04,001,8.024691358024691e-4,52,64800,
04,003,0.004086727676051298,514,125773,
04,005,0.001832448109340663,266,145161,
04,007,0.0018493518021933312,100,54073,
04,009,0.0023855673177277472,96,40242,
04,011,0.0018065887353878852,17,9410,
04,012,0.003707627118644068,63,16992,
04,013,0.003047658340423565,14242,4673096,
04,015,0.002808207383466017,636,226479,
04,017,0.001881003688958691,206,109516,
04,019,0.002644079659380326,2856,1080149,
04,021,0.004355254912797599,2238,513862,
04,023,0.001663102874792112,84,50508,
04,025,0.0016983250864042727,428,252013,
04,027,0.002845989741727566,627,220310,
05,000,0.005337794825334142,16485,3088354,
05,001,7.476635514018691e-4,12,16050,
05,003,0.0011677046263345195,21,17984,
05,005,0.0012788615806729137,55,43007,
05,007,0.0097771530572262,3144,321566,
05,009,8.023604928046381e-4,31,38636,
05,011,8.052340211373931e-4,8,9935,
05,013,2.1321961620469082e-4,1,4690,
05,015,0.019020988677161007,551,28968,
05,017,5.392579810181191e-4,5,9272,
05,019,0.004684512428298279,98,20920,
05,021,1.417233560090703e-4,2,14112,
05,023,5.06901661077751e-4,13,25646,
05,025,5.429618569295507e-4,4,7367,
05,027,5.902651652742463e-4,13,22024,
05,029,5.134908038465129e-4,11,21422,
05,031,0.0012429651624486413,144,115852,
05,033,0.0014937839313823123,93,62258,
05,035,7.719855038277615e-4,36,46633,
05,037,6.792639249104607e-4,11,16194,
05,039,0.002139565503620803,13,6076,
05,041,0.0023253560701482416,24,10321,
05,043,6.495423678771774e-4,11,16935,
05,045,8.737871454513681e-4,115,131611,
05,047,0.0021608097350164905,38,17586,
05,049,2.3912003825920613e-4,3,12546,
05,051,0.0010410201997957998,104,99902,
05,053,8.627197239296883e-4,16,18546,
05,055,0.0063714626662120695,299,46928,
05,057,0.0027218005757655064,52,19105,
05,059,8.70531023924594e-4,29,33313,
05,061,0.0012916767578913376,16,12387,
05,063,0.004615986438909897,177,38345,
05,065,2.099223287383668e-4,3,14291,
05,067,0.0021591795117855213,36,16673,
05,069,0.0020417137831385854,130,63672,
05,071,0.002865657955066483,75,26172,
05,073,4.987531172069825e-4,3,6015,
05,075,0.001349279362158847,22,16305,
05,077,3.7018756169792695e-4,3,8104,
05,079,1.5542430836182778e-4,2,12868,
05,081,0.0011181833820746603,13,11626,
05,083,6.524677261499744e-4,14,21457,
05,085,0.0011258165442668447,86,76389,
05,087,0.0096837391547719,173,17865,
05,089,7.957710453021088e-4,14,17593,
05,091,7.865007865007865e-4,33,41958,
05,093,4.7250295314345714e-4,18,38095,
05,095,1.558846453624318e-4,1,6415,
05,097,0.0010575793184488837,9,8510,
05,099,0.0011244377811094452,9,8004,
05,101,1.4232849416453175e-4,1,7026,
05,103,4.611695259177274e-4,10,21684,
05,105,1.95102916788606e-4,2,10251,
05,107,2.728326853557056e-4,4,14661,
05,109,0.0014959609055550016,15,10027,
05,111,4.0358744394618836e-4,9,22300,
05,113,6.174745291756715e-4,12,19434,
05,115,0.0021132517854663808,137,64829,
05,117,7.561436672967864e-4,6,7935,
05,119,7.352776233833239e-4,295,401209,
05,121,0.03335084033613445,635,19040,
05,123,6.873797085510036e-4,15,21822,
05,125,7.390363575412184e-4,97,131252,
05,127,0.0015248551387618177,15,9837,
05,129,6.38080653394589e-4,5,7836,
05,131,0.002376283308340062,309,130035,
05,133,0.019955513187162377,314,15735,
05,135,0.0011031439602868175,20,18130,
05,137,3.128666405944466e-4,4,12785,
05,139,5.40423692174665e-4,20,37008,
05,141,6.191183754333828e-4,10,16152,
05,143,0.03247002073753494,8643,266184,
05,145,8.850564539580989e-4,70,79091,
05,147,0.0010330578512396695,6,5808,
05,149,0.0018376874937915963,37,20134,
06,000,0.00529802963704206,208908,39431263,
06,001,0.009190690453955586,15156,1649060,
06,003,0,0,1099,
06,005,0.0041164993099509824,173,42026,
06,007,0.0030815901389115554,642,208334,
06,009,0.0027523922158907642,128,46505,
06,011,0.006206396665760623,137,22074,
06,013,0.006457406445637797,7572,1172607,
06,015,0.0026657780739753416,72,27009,
06,017,0.0026552848985857496,512,192823,
06,019,0.003012327596728915,3085,1024125,
06,021,0.0027911249293386094,79,28304,
06,023,0.003799667623508083,503,132380,
06,025,0.002333208602055865,424,181724,
06,027,0.0016229375169055991,30,18485,
06,029,0.0028508588889888556,2630,922529,
06,031,0.003660118905450156,567,154913,
06,033,0.003689274541054247,250,67764,
06,035,0.009386026817219478,266,28340,
06,037,0.0037946418734349343,37025,9757179,
06,039,0.002974031626287538,492,165432,
06,041,0.002578003120124805,661,256400,
06,043,0.0026396058188643827,45,17048,
06,045,0.002590412111017662,231,89175,
06,047,0.0044882637966937805,1332,296774,
06,049,0.003650924508302909,31,8491,
06,051,0.003771842044492341,49,12991,
06,053,0.005473912953781195,2388,436251,
06,055,0.004384940517001062,582,132727,
06,057,0.002201673271686482,225,102195,
06,059,0.0038335433465754697,12154,3170435,
06,061,0.003510656444348143,1523,433822,
06,063,0.002123818625889349,40,18834,
06,065,0.004928984285354592,12470,2529933,
06,067,0.013836004893153123,22293,1611231,
06,069,0.006000665133966657,415,69159,
06,071,0.005122656067590338,11343,2214281,
06,073,0.005972173509207442,19701,3298799,
06,075,0.004444573342710682,3678,827526,
06,077,0.009171580232028114,7485,816108,
06,079,0.001926604528052852,543,281843,
06,081,0.01411778008407671,10488,742893,
06,083,0.0026839145106861643,1193,444500,
06,085,0.00493738076388979,9511,1926325,
06,087,0.002164584651265596,568,262406,
06,089,0.002517653944048454,456,181121,
06,091,0.0019274012206874397,6,3113,
06,093,0.004188432396818674,178,42498,
06,095,0.010812984370502371,4921,455101,
06,097,0.00522482616533608,2536,485375,
06,099,0.010194408336505246,5678,556972,
06,101,0.004759247044497437,469,98545,
06,103,0.0026842097097019442,173,64451,
06,105,0.002621148190768444,41,15642,
06,107,0.0025064833542206948,1212,483546,
06,109,0.0033028408142059267,178,53893,
06,111,0.0029422079966292688,2458,835427,
06,113,0.005615957309845461,1265,225251,
06,115,0.007374041088842904,645,87469,
08,000,0.002375999434661526,14155,5957493,
08,001,0.002852812202448372,1549,542973,
08,003,0.003954700701060579,66,16689,
08,005,0.003480187969135636,2321,666918,
08,007,0.0017006802721088435,24,14112,
08,009,0,0,3367,
08,011,0.001211282228759301,7,5779,
08,013,7.933095542327001e-4,262,330262,
08,014,0.0015065817192906298,118,78323,
08,015,0.0012512030798845044,26,20780,
08,017,0.0017523364485981308,3,1712,
08,019,6.610841780520053e-4,6,9076,
08,021,0.0015896145184792687,12,7549,
08,023,0.004069451980466631,15,3686,
08,025,7.142857142857143e-4,4,5600,
08,027,3.601656762110571e-4,2,5553,
08,029,0.0010554089709762533,34,32215,
08,031,0.003235855306926157,2359,729019,
08,033,8.107012565869477e-4,2,2467,
08,035,0.0012132133656518483,478,393995,
08,037,0.001270016565433462,69,54330,
08,039,0.0021101354570825675,62,29382,
08,041,0.004163279186792283,3134,752772,
08,043,8.983291078593816e-4,45,50093,
08,045,0.0020580366330520683,130,63167,
08,047,0.0025155123260103976,15,5963,
08,049,0.0011761792744831002,19,16154,
08,051,8.665511265164644e-4,15,17310,
08,053,0.0013386880856760374,1,747,
08,055,0.0031482541499713796,22,6988,
08,057,0,0,1273,
08,059,0.0013119389905156664,759,578533,
08,061,0.0021551724137931034,3,1392,
08,063,0.002401129943502825,17,7080,
08,065,6.785181164337087e-4,5,7369,
08,067,9.85516428206888e-4,56,56823,
08,069,0.001142631362561203,428,374574,
08,071,0.0010332001653120264,15,14518,
08,073,0.004108610217934977,23,5598,
08,075,0.0018308841243073958,38,20755,
08,077,0.0015874984497085453,256,161260,
08,079,0,0,933,
08,081,0.001674022218840359,22,13142,
08,083,0.0012667188256771358,34,26841,
08,085,0.0020309779940186584,91,44806,
08,087,0.004092409240924092,124,30300,
08,089,0.0025012506253126563,45,17991,
08,091,0.00173176832788147,9,5197,
08,093,0.0011465385455339595,21,18316,
08,095,0.0011140819964349377,5,4488,
08,097,0.0018025596346812475,30,16643,
08,099,1.6726603663126202e-4,2,11957,
08,101,0.0021781875125098608,370,169866,
08,103,0.0015135462388375966,10,6607,
08,105,5.389867049946101e-4,6,11132,
08,107,8.715287406409698e-4,22,25243,
08,109,7.496251874062968e-4,5,6670,
08,111,0,0,821,
08,113,0.0015347231103721704,12,7819,
08,115,0.002215330084182543,5,2257,
08,117,0.002040023314552166,63,30882,
08,119,0.0016893250744107473,42,24862,
08,121,0.001467197652483756,7,4771,
08,123,0.002174471595288645,804,369745,
08,125,0.0025875796178343948,26,10048,
09,000,0.001243514067354926,4570,3675069,
09,001,,,,U
09,003,,,,U
09,005,,,,U
09,007,,,,U
09,009,,,,U
09,011,,,,U
09,013,,,,U
09,015,,,,U
09,110,0.001213303372237037,1203,991508,A
09,120,0.0014955342513093372,502,335666,A
09,130,9.01205362171905e-4,160,177540,A
09,140,0.0012310155337285275,569,462220,A
09,150,8.802366403619206e-4,86,97701,A
09,160,0.0012620397717811413,144,114101,A
09,170,0.0011686820941950833,674,576718,A
09,180,0.0015569599648976298,440,282602,A
09,190,0.001243302726945918,792,637013,A
10,000,0.001232036367888341,1296,1051917,
10,001,0.0013648866054284084,263,192690,
10,003,9.28424585907331e-4,546,588093,
10,005,0.0017961598324075917,487,271134,
11,000,0.0019209683161267356,1349,702250,
11,001,0.0019209683161267356,1349,702250,
12,000,0.001337656700488165,31264,23372215,
12,001,0.0010281648628085352,300,291782,
12,003,8.525149190110827e-4,25,29325,
12,005,0.0017324427442694198,346,199718,
12,007,7.836153161175423e-4,22,28075,
12,009,0.0014427888653149,950,658447,
12,011,0.001304557804966154,2658,2037472,
12,013,0.0021087513179695737,28,13278,
12,015,8.15568399317374e-4,173,212122,
12,017,7.756766603593968e-4,132,170174,
12,019,0.001900658895083629,450,236760,
12,021,0.0010931377377574579,455,416233,
12,023,0.008124146694242804,601,73977,
12,027,0.0020683649031134335,76,36744,
12,029,6.812762575224253e-4,12,17614,
12,031,0.0013277619771048723,1401,1055159,
12,033,0.0018987246245566372,629,331275,
12,035,0.00114813081378342,157,136744,
12,037,0.0012327606132984052,16,12979,
12,039,0.0017893139453240016,79,44151,
12,041,0.0012850294074037464,26,20233,
12,043,0.001675296984465428,22,13132,
12,045,2.519526329050139e-4,4,15876,
12,047,0.0011859913492395702,17,14334,
12,049,0.002071505293846862,54,26068,
12,051,0.0021244309559939304,98,46130,
12,053,0.0012789365115746046,279,218150,
12,055,0.0012844103554446246,141,109778,
12,057,0.00146639804834371,2319,1581426,
12,059,0.0018615415576574764,37,19876,
12,061,7.203480907870965e-4,124,172139,
12,063,0.002460984393757503,123,49980,
12,065,3.1405062496074365e-4,5,15921,
12,067,0.0010416666666666667,9,8640,
12,069,0.0020891302194487216,928,444204,
12,071,0.0011115511888487141,957,860959,
12,073,8.353078991507148e-4,251,300488,
12,075,0.001423636553962106,68,47765,
12,077,7.54242614707731e-4,6,7955,
12,079,4.90089305162274e-4,9,18364,
12,081,0.0010341397004921982,474,458352,
12,083,0.0012053951341206095,517,428905,
12,085,0.002010068450979682,333,165666,
12,086,5.372629745485318e-4,1525,2838461,
12,087,0.0016562021060958125,134,80908,
12,089,8.431056947957384e-4,88,104376,
12,091,0.002866434146850324,632,220483,
12,093,0.0015813448511883689,67,42369,
12,095,0.0021745565795496485,3335,1533646,
12,097,0.0024633699242401583,1153,468058,
12,099,0.0011908561965291978,1884,1582055,
12,101,0.0012380255919309862,816,659114,
12,103,0.0015312619710727117,1479,965870,
12,105,0.0014902483121853301,1271,852878,
12,107,0.0013583265417006249,105,77301,
12,109,0.001036043567572732,347,334928,
12,111,0.0011825837663501165,462,390670,
12,113,0.0020755780075414274,431,207653,
12,115,7.784240165839985e-4,371,476604,
12,117,0.001384943540805289,685,494605,
12,119,8.080520773402804e-4,125,154693,
12,121,0.0014515314708852239,69,47536,
12,123,8.240626287597857e-4,18,21843,
12,125,4.447833269792858e-4,7,15738,
12,127,0.0010567843230939724,637,602772,
12,129,9.160716691364678e-4,34,37115,
12,131,0.0020632123658911963,185,89666,
12,133,0.0035090367128249632,93,26503,
13,000,0.001406329628138327,15724,11180878,
13,001,0.0025175424500508865,47,18669,
13,003,0.018375815056312982,155,8435,
13,005,0.0026256224535989134,29,11045,
13,007,7.320644216691069e-4,2,2732,
13,009,8.706809641646046e-4,38,43644,
13,011,0.0011812186238803033,24,20318,
13,013,0.00132926246702806,128,96294,
13,015,0.0017360520134799332,204,117508,
13,017,4.131012097964001e-4,7,16945,
13,019,0.0014464802314368371,27,18666,
13,021,0.0014899144254278728,234,157056,
13,023,3.168065895770632e-4,4,12626,
13,025,3.7243947858472997e-4,7,18795,
13,027,0.00232501223690651,38,16344,
13,029,0.0017415125721553665,89,51105,
13,031,0.0015680951155007373,134,85454,
13,033,0.0014710689767898006,36,24472,
13,035,5.529546208574483e-4,15,27127,
13,037,0.003675794890645102,20,5441,
13,039,0.002673480092725765,158,59099,
13,043,0.0013477088948787063,15,11130,
13,045,0.0012008221012847257,156,129911,
13,047,0.0017696547722657384,122,68940,
13,049,0.0024575685431226482,32,13021,
13,051,0.0015813311815081866,486,307336,
13,053,0.010996724379971923,94,8548,
13,055,0.0037145341025843675,94,25306,
13,057,0.001185637433435657,348,293513,
13,059,0.0014077464517866071,183,129995,
13,061,7.104795737122557e-4,2,2815,
13,063,0.0014578287756589622,434,297703,
13,065,0.0013098530053849513,9,6871,
13,067,7.83454258715135e-4,617,787538,
13,069,0.00307860710132038,135,43851,
13,071,0.0016603869978925856,78,46977,
13,073,0.002251122575714149,377,167472,
13,075,7.784697508896797e-4,14,17984,
13,077,0.001459872466552489,231,158233,
13,079,4.0489108429832374e-4,5,12349,
13,081,0.0016950893774399015,33,19468,
13,083,8.090614886731392e-4,13,16068,
13,085,7.407846390897238e-4,25,33748,
13,087,0.0015310809431458609,45,29391,
13,089,0.0012644309346792901,974,770307,
13,091,0.0020376974019358125,40,19630,
13,093,0.0016985517611299839,19,11186,
13,095,0.002220388750030333,183,82418,
13,097,0.0018368918998992673,279,151887,
13,099,7.659900421294523e-4,8,10444,
13,101,0.0027041644131963224,10,3698,
13,103,0.0016541805654289932,121,73148,
13,105,7.443429932512902e-4,15,20152,
13,107,6.028246641405443e-4,14,23224,
13,109,0.004048210506946362,44,10869,
13,111,8.122534230679972e-4,21,25854,
13,113,0.0014467615720942873,181,125107,
13,115,0.002879968438702042,292,101390,
13,117,7.783045812864161e-4,218,280096,
13,119,5.950491907331006e-4,15,25208,
13,121,3.6501906720202797e-4,398,1090354,
13,123,0.005461037597143457,182,33327,
13,125,6.648936170212766e-4,2,3008,
13,127,0.002033741622371158,176,86540,
13,129,0.004245865218464577,258,60765,
13,131,0.0030451829012980093,80,26271,
13,133,0.001185339718363283,25,21091,
13,135,9.453424699836333e-4,949,1003869,
13,137,0.007993556830766134,397,49665,
13,139,0.0016866220207896459,374,221745,
13,141,3.455027064378671e-4,3,8683,
13,143,4.6290581409702504e-4,15,32404,
13,145,0.0016788973435511387,62,36929,
13,147,4.990731498645373e-4,14,28052,
13,149,4.950903539896032e-4,6,12119,
13,151,0.0012764398511462892,331,259315,
13,153,0.0018753895149716691,328,174897,
13,155,7.64609503003823e-4,7,9155,
13,157,0.0010231814548361312,96,93825,
13,159,2.9037690922817817e-4,5,17219,
13,161,0.0013228388120907467,20,15119,
13,163,9.321526066981823e-4,14,15019,
13,165,0.0022634676324128564,20,8836,
13,167,3.2686859882327305e-4,3,9178,
13,169,1.721348159878817e-4,5,29047,
13,171,3.8666022232962784e-4,8,20690,
13,173,4.7782874617737e-4,5,10464,
13,175,2.3863026229442997e-4,12,50287,
13,177,0.0010272062923722596,35,34073,
13,179,0.007972947366886762,547,68607,
13,181,0.0016151074667660578,13,8049,
13,183,0.004941533343118548,101,20439,
13,185,0.0018921708359954784,231,122082,
13,187,0.0015270990670812972,55,36016,
13,189,0.0011027384671935306,24,21764,
13,191,0.002033898305084746,24,11800,
13,193,0.002028569013608317,24,11831,
13,195,3.356626285435293e-4,11,32771,
13,197,0.007465618860510805,57,7635,
13,199,6.996594990437987e-4,15,21439,
13,201,8.585164835164835e-4,5,5824,
13,205,7.378621673471396e-4,15,20329,
13,207,4.4533511467379205e-4,14,31437,
13,209,4.6696240952603317e-4,4,8566,
13,211,4.5578851412944393e-4,10,21940,
13,213,0.0033643140671894664,139,41316,
13,215,0.0027647029678442253,558,201830,
13,217,0.001338601725667285,166,124010,
13,219,7.82105427811669e-4,35,44751,
13,221,4.946821667078902e-4,8,16172,
13,223,9.9178462892935e-4,187,188549,
13,225,9.584773902029918e-4,28,29213,
13,227,4.3739748496446145e-4,16,36580,
13,229,9.192510523005468e-4,19,20669,
13,231,4.838163433160772e-4,10,20669,
13,233,0.001972651871777628,88,44610,
13,235,0.00137524557956778,14,10180,
13,237,0.002266603943035539,53,23383,
13,239,0.0064571674558760225,15,2323,
13,241,5.08158771385015e-4,9,17711,
13,243,4.930156121610517e-4,3,6085,
13,245,0.0026562871116755453,548,206303,
13,247,0.0021514189119967216,210,97610,
13,249,4.4414834554741284e-4,2,4503,
13,251,4.886561954624782e-4,7,14325,
13,253,1.0782833728703904e-4,1,9274,
13,255,0.0013088260399476469,92,70292,
13,257,0.0017455814968361336,48,27498,
13,259,2.079434393844874e-4,1,4809,
13,261,0.0018638685627502417,54,28972,
13,263,5.212858384013901e-4,3,5755,
13,265,0,0,1620,
13,267,0.0019361483007209062,47,24275,
13,269,3.8545547989207247e-4,3,7783,
13,271,6.363636363636364e-4,7,11000,
13,273,0.0016095654173373189,14,8698,
13,275,7.382637773049029e-4,34,46054,
13,277,7.6723889901218e-4,32,41708,
13,279,0.0017462165308498253,48,27488,
13,281,7.58495145631068e-4,10,13184,
13,283,1.5576323987538941e-4,1,6420,
13,285,0.002041586844349978,146,71513,
13,287,0.003214008644574975,29,9023,
13,289,3.8819875776397513e-4,3,7728,
13,291,2.898445708488823e-4,8,27601,
13,293,0.0015868537978700895,45,28358,
13,295,9.51831554658206e-4,66,69340,
13,297,0.0013480034975225882,148,109792,
13,299,0.0014631991607310475,53,36222,
13,301,0,0,5148,
13,303,1.0083694665725522e-4,2,19834,
13,305,0.0011826216855471182,38,32132,
13,307,0,0,2315,
13,309,4.2396834369700395e-4,3,7076,
13,311,9.10071457462586e-4,27,29668,
13,313,0.002474540782335586,260,105070,
13,315,3.3692722371967657e-4,3,8904,
13,317,6.271558482282847e-4,6,9567,
13,319,2.3076035537094726e-4,2,8667,
13,321,8.390089823314579e-4,17,20262,
15,000,0.1042017887543858,150691,1446146,
15,001,0.12888126221459556,27038,209790,
15,003,0.09983309086285115,99708,998747,
15,005,0.37037037037037035,30,81,
15,007,0.09279523293607801,6852,73840,
15,009,0.10424099506377987,17063,163688,
16,000,0.0024380264176149407,4880,2001619,
16,001,0.002254576809587177,1208,535799,
16,003,0.004401760704281713,22,4998,
16,005,0.0033183166684979675,302,91010,
16,007,5.900575306092345e-4,4,6779,
16,009,0.0018045398423402032,19,10529,
16,011,0.002279471005521822,116,50889,
16,013,0.0014647084438462452,37,25261,
16,015,0.0023307306840694556,20,8581,
16,017,0.0015012510425354462,81,53955,
16,019,0.0016162341743737093,216,133644,
16,021,0.0011396011396011395,16,14040,
16,023,0.0021937842778793418,6,2735,
16,025,0,0,1247,
16,027,0.0036231884057971015,967,266892,
16,029,0.003315375051802735,24,7239,
16,031,0.0023868186017862642,62,25976,
16,033,0.0025188916876574307,2,794,
16,035,0.0024041088405638727,22,9151,
16,037,2.1753317380900588e-4,1,4597,
16,039,0.005852870934104746,174,29729,
16,041,0.0012149891290446349,19,15638,
16,043,0.004861448711716091,70,14399,
16,045,0.002333348583977673,51,21857,
16,047,0.00382976094879239,62,16189,
16,049,7.815989280928986e-4,14,17912,
16,051,0.0018649222470878521,65,34854,
16,053,0.0024946269573226897,65,26056,
16,055,0.0018266488957801225,344,188323,
16,057,0.0018018018018018018,76,42180,
16,059,4.7636060497796833e-4,4,8397,
16,061,0.0024141630901287556,9,3728,
16,063,0.0025197984161267097,14,5556,
16,065,0.0037084375956362853,206,55549,
16,067,0.0015424617689832974,35,22691,
16,069,0.0018204308352976872,78,42847,
16,071,6.028938906752412e-4,3,4976,
16,073,0.0021964229683087543,28,12748,
16,075,0.0014098763646880196,39,27662,
16,077,0.0025056675814341964,21,8381,
16,079,0.0018473781440954953,26,14074,
16,081,0.0010825858335910918,14,12932,
16,083,0.0032224973836636997,311,96509,
16,085,9.391876027236441e-4,12,12777,
16,087,0.0012999393361643123,15,11539,
17,000,7.083310844758972e-4,9003,12710158,
17,001,3.431655461791636e-4,22,64109,
17,003,0.00261210274270788,12,4594,
17,005,7.842664092664092e-4,13,16576,
17,007,0.0010316433140134676,55,53313,
17,009,4.756619628983669e-4,3,6307,
17,011,5.540848365449732e-4,18,32486,
17,013,0,0,4224,
17,015,3.885003885003885e-4,6,15444,
17,017,0.00306772594981515,39,12713,
17,019,0.0017516268469775019,372,212374,
17,021,6.316359370770295e-4,21,33247,
17,023,3.9798355001326613e-4,6,15076,
17,025,7.799703611262772e-5,1,12821,
17,027,8.628360341898779e-4,32,37087,
17,029,0.0014863322060185685,69,46423,
17,031,6.550744536978133e-4,3395,5182617,
17,033,6.525995214270176e-4,12,18388,
17,035,6.792819019893256e-4,7,10305,
17,037,0.0011743227907435733,119,101335,
17,039,9.138977740061362e-4,14,15319,
17,041,2.522195318805488e-4,5,19824,
17,043,6.018298187467854e-4,564,937142,
17,045,3.0491523356506893e-4,5,16398,
17,047,0,0,5984,
17,049,3.1790069938153866e-4,11,34602,
17,051,3.7812544311575366e-4,8,21157,
17,053,6.690952345550517e-4,9,13451,
17,055,3.510382631706856e-4,13,37033,
17,057,4.921562596124269e-4,16,32510,
17,059,2.1321961620469082e-4,1,4690,
17,061,1.7517736708417273e-4,2,11417,
17,063,0.0011888176836630446,64,53835,
17,065,1.2790995139421848e-4,1,7818,
17,067,0.0010583254938852304,18,17008,
17,069,0.0014084507042253522,5,3550,
17,071,6.613756613756613e-4,4,6048,
17,073,3.5286547522676793e-4,17,48177,
17,075,4.987148501937315e-4,13,26067,
17,077,0.0010714487114419444,57,53199,
17,079,2.199736031676199e-4,2,9092,
17,081,3.8773644999584567e-4,14,36107,
17,083,4.25531914893617e-4,9,21150,
17,085,6.038647342995169e-4,13,21528,
17,087,5.255255255255255e-4,7,13320,
17,089,0.0011554769029380207,602,520997,
17,091,6.390376844281553e-4,68,106410,
17,093,7.962506373497426e-4,114,143171,
17,095,5.337055587486657e-4,26,48716,
17,097,9.922015463314983e-4,713,718604,
17,099,5.074268843989298e-4,55,108390,
17,101,4.7294101749881766e-4,7,14801,
17,103,5.664202241831624e-4,19,33544,
17,105,3.392226148409894e-4,12,35375,
17,107,3.6339850279816846e-4,10,27518,
17,109,2.2503938189183108e-4,6,26662,
17,111,6.42488424130979e-4,203,315959,
17,113,5.579157198565692e-4,96,172069,
17,115,4.963419597565939e-4,50,100737,
17,117,3.6450620799635496e-4,16,43895,
17,119,6.577521605067353e-4,173,263017,
17,121,2.7444630458050884e-4,10,36437,
17,123,3.4626038781163435e-4,4,11552,
17,125,1.594514868851152e-4,2,12543,
17,127,1.4676744698025978e-4,2,13627,
17,129,4.1795536236729916e-4,5,11963,
17,131,2.615746795710175e-4,4,15292,
17,133,3.717578426606423e-4,13,34969,
17,135,4.707586456635886e-4,13,27615,
17,137,5.518425409283218e-4,18,32618,
17,139,4.872955099199443e-4,7,14365,
17,141,8.374720031161749e-4,43,51345,
17,143,0.001157935756833491,208,179630,
17,145,6.906077348066298e-4,14,20272,
17,147,6.615347606446957e-4,11,16628,
17,149,7.714967036049937e-4,11,14258,
