statecode,countycode,v057_rawvalue,v057_numerator,v057_denominator,v057_flag_CT
05,017,0.4878127696289905,4523,9272,
05,019,0.5204110898661568,10887,20920,
05,021,0.5052437641723356,7130,14112,
05,023,0.5027684629181939,12894,25646,
05,025,0.5033256413736935,3708,7367,
05,027,0.5154377043225572,11352,22024,
05,029,0.5050882270562973,10820,21422,
05,031,0.513638089976867,59506,115852,
05,033,0.5046098493366314,31416,62258,
05,035,0.5269444384877662,24573,46633,
05,037,0.5149438063480302,8339,16194,
05,039,0.5090520078999342,3093,6076,
05,041,0.5330878790814844,5502,10321,
05,043,0.5072925893120755,8591,16935,
05,045,0.5151241157653995,67796,131611,
05,047,0.5012509951097464,8815,17586,
05,049,0.5037462139327276,6320,12546,
05,051,0.5163259994794899,51582,99902,
05,053,0.4989755203278335,9254,18546,
05,055,0.5064566996249574,23767,46928,
05,057,0.508924365349385,9723,19105,
05,059,0.47032689940863925,15668,33313,
05,061,0.5120691047065472,6343,12387,
05,063,0.5057243447646369,19392,38345,
05,065,0.4677069484290812,6684,14291,
05,067,0.4916931566004918,8198,16673,
05,069,0.5001884658876743,31848,63672,
05,071,0.4970961332721993,13010,26172,
05,073,0.514546965918537,3095,6015,
05,075,0.5060410916896657,8251,16305,
05,077,0.42633267522211254,3455,8104,
05,079,0.3552999689151383,4572,12868,
05,081,0.5193531739205229,6038,11626,
05,083,0.5092044554224728,10926,21457,
05,085,0.5063687180091374,38681,76389,
05,087,0.5000839630562552,8934,17865,
05,089,0.5034957085204342,8858,17593,
05,091,0.5061013394346727,21235,41958,
05,093,0.5034781467384171,19180,38095,
05,095,0.5240841777084957,3362,6415,
05,097,0.5019976498237367,4272,8510,
05,099,0.5079960019990005,4066,8004,
05,101,0.4910333048676345,3450,7026,
05,103,0.5183084301789338,11239,21684,
05,105,0.49409813676714465,5065,10251,
05,107,0.5317509037582703,7796,14661,
05,109,0.4987533659120375,5001,10027,
05,111,0.5117040358744395,11411,22300,
05,113,0.5059174642379335,9832,19434,
05,115,0.501180027456848,32491,64829,
05,117,0.4925015752993069,3908,7935,
05,119,0.5228322395559422,209765,401209,
05,121,0.5017857142857143,9554,19040,
05,123,0.4442305929795619,9694,21822,
05,125,0.5107426934446713,67036,131252,
05,127,0.48714038832977535,4792,9837,
05,129,0.49527820316488,3881,7836,
05,131,0.5085553889337486,66130,130035,
05,133,0.49196059739434383,7741,15735,
05,135,0.5082184225041367,9214,18130,
05,137,0.4959718420023465,6341,12785,
05,139,0.5100789018590575,18877,37008,
05,141,0.49907132243684993,8061,16152,
05,143,0.4986174976707841,132724,266184,
05,145,0.5096281498527013,40307,79091,
05,147,0.5158402203856749,2996,5808,
05,149,0.4959769544054833,9986,20134,
06,000,0.501104263386136,19759174,39431263,
06,001,0.5037669945302172,830742,1649060,
06,003,0.451319381255687,496,1099,
06,005,0.45345738352448484,19057,42026,
06,007,0.5031055900621118,104814,208334,
06,009,0.5009353832921192,23296,46505,
06,011,0.48758720666847877,10763,22074,
06,013,0.5082393333827958,595965,1172607,
06,015,0.46162390314339663,12468,27009,
06,017,0.5012835605710937,96659,192823,
06,019,0.49898986940070794,511028,1024125,
06,021,0.48996608253250423,13868,28304,
06,023,0.5064964496147454,67050,132380,
06,025,0.4854284519381039,88214,181724,
06,027,0.493048417635921,9114,18485,
06,029,0.49284521137004905,454664,922529,
06,031,0.4462827522544912,69135,154913,
06,033,0.502582492178738,34057,67764,
06,035,0.40190543401552575,11390,28340,
06,037,0.5053980253923803,4931259,9757179,
06,039,0.5114427680255331,84609,165432,
06,041,0.5089976599063962,130507,256400,
06,043,0.49014547160957295,8356,17048,
06,045,0.503380992430614,44889,89175,
06,047,0.49236792980517163,146122,296774,
06,049,0.5007655164291603,4252,8491,
06,051,0.46901701177738436,6093,12991,
06,053,0.4910063243408038,214202,436251,
06,055,0.49918253256684775,66255,132727,
06,057,0.5064533489896766,51757,102195,
06,059,0.5052057525229188,1601722,3170435,
06,061,0.5082291815537248,220481,433822,
06,063,0.4989380906870553,9397,18834,
06,065,0.49848316141178445,1261129,2529933,
06,067,0.5076993925762352,818021,1611231,
06,069,0.49788169291053946,34433,69159,
06,071,0.5007079047329585,1108708,2214281,
06,073,0.49537846955816345,1634154,3298799,
06,075,0.48707956003799274,403071,827526,
06,077,0.4998247780930955,407911,816108,
06,079,0.49792260229986196,140336,281843,
06,081,0.5023253685254808,373174,742893,
06,083,0.4999437570303712,222225,444500,
06,085,0.4907712872957575,945385,1926325,
06,087,0.503159226542076,132032,262406,
06,089,0.5090630020814815,92202,181121,
06,091,0.49309347895920336,1535,3113,
06,093,0.5013412395877453,21306,42498,
06,095,0.5006888580776575,227864,455101,
06,097,0.5086252897244399,246874,485375,
06,099,0.5009659372463966,279024,556972,
06,101,0.5007762950936121,49349,98545,
06,103,0.4986113481559634,32136,64451,
06,105,0.4864467459404168,7609,15642,
06,107,0.5002502347243075,241894,483546,
06,109,0.4855732655446904,26169,53893,
06,111,0.5033473900173204,420510,835427,
06,113,0.5161042570288257,116253,225251,
06,115,0.4937635047845522,43189,87469,
08,000,0.4935938657418481,2940582,5957493,
08,001,0.4919857893486416,267135,542973,
08,003,0.5047636167535502,8424,16689,
08,005,0.5013464923723756,334357,666918,
08,007,0.4991496598639456,7044,14112,
08,009,0.5034155034155035,1695,3367,
08,011,0.35507873334486934,2052,5779,
08,013,0.49641799540970505,163948,330262,
08,014,0.4956143150798616,38818,78323,
08,015,0.4776708373435996,9926,20780,
08,017,0.4976635514018692,852,1712,
08,019,0.4742177170559718,4304,9076,
08,021,0.49357530798781296,3726,7549,
08,023,0.48507867607162236,1788,3686,
08,025,0.27053571428571427,1515,5600,
08,027,0.4982892130379975,2767,5553,
08,029,0.4980909514201459,16046,32215,
08,031,0.4947854582665198,360708,729019,
08,033,0.45318200243210377,1118,2467,
08,035,0.4962093427581568,195504,393995,
08,037,0.4692987299834346,25497,54330,
08,039,0.4868967395003744,14306,29382,
08,041,0.49206931182350033,370416,752772,
08,043,0.4186213642624718,20970,50093,
08,045,0.4841452023999873,30582,63167,
08,047,0.46855609592487,2794,5963,
08,049,0.4603194255292807,7436,16154,
08,051,0.46077411900635473,7976,17310,
08,053,0.4725568942436412,353,747,
08,055,0.4902690326273612,3426,6988,
08,057,0.45640219952867245,581,1273,
08,059,0.49669595338554584,287355,578533,
08,061,0.507183908045977,706,1392,
08,063,0.49533898305084745,3507,7080,
08,065,0.4719772017912878,3478,7369,
08,067,0.493426957394013,28038,56823,
08,069,0.5015777923721347,187878,374574,
08,071,0.47568535610965695,6906,14518,
08,073,0.4137191854233655,2316,5598,
08,075,0.4383522042881233,9098,20755,
08,077,0.5043718219025177,81335,161260,
08,079,0.48017148981779206,448,933,
08,081,0.4835641454877492,6355,13142,
08,083,0.501657911404195,13465,26841,
08,085,0.5022987992679552,22506,44806,
08,087,0.48257425742574256,14622,30300,
08,089,0.5064198766049691,9111,17991,
08,091,0.4993265345391572,2595,5197,
08,093,0.4666957851059183,8548,18316,
08,095,0.4942067736185383,2218,4488,
08,097,0.4779787297963108,7955,16643,
08,099,0.5033871372417831,6019,11957,
08,101,0.5029434966385269,85433,169866,
08,103,0.48630240653851975,3213,6607,
08,105,0.49865253323751346,5551,11132,
08,107,0.4747850889355465,11985,25243,
08,109,0.5008995502248875,3341,6670,
08,111,0.4701583434835566,386,821,
08,113,0.4601611459265891,3598,7819,
08,115,0.5002215330084182,1129,2257,
08,117,0.45479567385532027,14045,30882,
08,119,0.4889389429651677,12156,24862,
08,121,0.46887444980088033,2237,4771,
08,123,0.4924447930330363,182079,369745,
08,125,0.4882563694267516,4906,10048,
09,000,0.5091762902955019,1871258,3675069,
09,001,,,,U
09,003,,,,U
09,005,,,,U
09,007,,,,U
09,009,,,,U
09,011,,,,U
09,013,,,,U
09,015,,,,U
09,110,0.5097084441073597,505380,991508,A
09,120,0.5089910804192262,170851,335666,A
09,130,0.5067139799481807,89962,177540,A
09,140,0.5100861061832028,235772,462220,A
09,150,0.5003838241164369,48888,97701,A
09,160,0.5012313651939948,57191,114101,A
09,170,0.5166597886662112,297967,576718,A
09,180,0.500516627624716,141447,282602,A
09,190,0.5083098775064245,323800,637013,A
10,000,0.5165455069173709,543363,1051917,
10,001,0.5209351808604494,100379,192690,
10,003,0.5153844715036567,303094,588093,
10,005,0.5159441456991746,139890,271134,
11,000,0.5260904236383055,369447,702250,
11,001,0.5260904236383055,369447,702250,
12,000,0.5083285431012851,11880764,23372215,
12,001,0.5191272936644481,151472,291782,
12,003,0.4844671781756181,14207,29325,
12,005,0.5045564245586277,100769,199718,
12,007,0.4716295636687444,13241,28075,
12,009,0.5070294192243263,333852,658447,
12,011,0.5084928774481318,1036040,2037472,
12,013,0.46580810363006475,6185,13278,
12,015,0.5069818312103412,107542,212122,
12,017,0.5126517564375287,87240,170174,
12,019,0.5054189896942051,119663,236760,
12,021,0.5078958179673404,211403,416233,
12,023,0.4938697162631629,36535,73977,
12,027,0.43846614413237534,16111,36744,
12,029,0.45600090836834334,8032,17614,
12,031,0.5153308648270071,543756,1055159,
12,033,0.5060689759263451,167648,331275,
12,035,0.515847130404259,70539,136744,
12,037,0.4622852299869019,6000,12979,
12,039,0.5180403614867161,22872,44151,
12,041,0.4923639598675431,9962,20233,
12,043,0.42407858665854403,5569,13132,
12,045,0.45156210632401106,7169,15876,
12,047,0.43449141900376725,6228,14334,
12,049,0.4643240754948596,12104,26068,
12,051,0.4471927162367223,20629,46130,
12,053,0.513651157460463,112053,218150,
12,055,0.5086811565158775,55842,109778,
12,057,0.5058244900488547,799924,1581426,
12,059,0.47725900583618436,9486,19876,
12,061,0.5147642312317371,88611,172139,
12,063,0.4495998399359744,22471,49980,
12,065,0.4685007223164374,7459,15921,
12,067,0.4234953703703704,3659,8640,
12,069,0.51292424201493,227843,444204,
12,071,0.5081310492137256,437480,860959,
12,073,0.5277115891483187,158571,300488,
12,075,0.507966083952685,24263,47765,
12,077,0.39509742300439976,3143,7955,
12,079,0.48279241995208017,8866,18364,
12,081,0.5135441756553915,235384,458352,
12,083,0.5162891549410709,221439,428905,
12,085,0.5021066483164922,83182,165666,
12,086,0.5081457874531304,1442352,2838461,
12,087,0.4798042220793988,38820,80908,
12,089,0.5067735877979612,52895,104376,
12,091,0.4943328964137825,108992,220483,
12,093,0.4668979678538554,19782,42369,
12,095,0.5084204568720552,779737,1533646,
12,097,0.5044567126296313,236115,468058,
12,099,0.5114967558017894,809216,1582055,
12,101,0.5101879189335987,336272,659114,
12,103,0.5172787228094878,499624,965870,
12,105,0.5068872687535615,432313,852878,
12,107,0.5032276425919457,38900,77301,
12,109,0.5092109348874982,170549,334928,
12,111,0.508344638697622,198595,390670,
12,113,0.4871347873616081,101155,207653,
12,115,0.5197648362162298,247722,476604,
12,117,0.5134258650842591,253943,494605,
12,119,0.5049614397548693,78114,154693,
12,121,0.4814666778862336,22887,47536,
12,123,0.4713638236505974,10296,21843,
12,125,0.3802262040920066,5984,15738,
12,127,0.5104085790315409,307660,602772,
12,129,0.470537518523508,17464,37115,
