statecode,countycode,v136_other_data_1,v136_other_data_1_cilow,v136_other_data_1_cihigh,v136_other_data_2,v136_other_data_2_cilow,v136_other_data_2_cihigh,v136_other_data_3,v136_other_data_3_cilow,v136_other_data_3_cihigh,v136_other_flag_CT
04,012,0.10360884749708964,0.06912735498786018,0.1380903400063191,0.0920314253647587,0.06557196104174792,0.11849088968776947,0.01739618406285073,0.004280519461477301,0.03051184866422416,
04,013,0.13254096939349783,0.1294818244315602,0.13560011435543545,0.04389514637719446,0.0421486689871552,0.04564162376723372,0.00799130622733495,0.0072146913892300124,0.008767921065439888,
04,015,0.11985219300594441,0.10824829134824587,0.13145609466364294,0.030629400021015024,0.024758232314396132,0.036500567727633916,0.011715876851949143,0.007894200620309835,0.015537553083588451,
04,017,0.08030008335648792,0.0685045677616174,0.09209559895135844,0.0930387328630374,0.0805911480713375,0.1054863176547373,0.08478637029149474,0.07309350402264567,0.09647923656034382,
04,019,0.13506929861402772,0.12951008722134288,0.14062851000671256,0.03572652602966377,0.032242269964090124,0.03921078209523742,0.00962004372747149,0.008064587623488597,0.011175499831454381,
04,021,0.09256535401484255,0.0844469386345531,0.10068376939513199,0.04119083767905472,0.0365405608484876,0.04584111450962185,0.00808634233282725,0.0046185004508727465,0.011554184214781753,
04,023,0.09377873122893043,0.07207559210099125,0.11548187035686962,0.06156156156156156,0.04389712238648184,0.07922600073664128,0.018018018018018018,0.005991526127996527,0.03004450990803951,
04,025,0.130064369556986,0.11843520899684715,0.14169353011712485,0.023465365121081282,0.018370059402252326,0.02856067083991024,0.009761591890369814,0.006502628708099471,0.013020555072640157,
04,027,0.12201790963155376,0.10891509128389597,0.13512072797921154,0.10230316014997322,0.09068054317759011,0.11392577712235633,0.009507230851633637,0.006175855514947377,0.012838606188319897,
05,000,0.10622840974187164,0.10325570181800411,0.10920111766573917,0.0264061893240135,0.024861542339070862,0.027950836308956138,0.012306957015264212,0.01129832935525403,0.013315584675274394,
05,001,0.10938712179984485,0.07147075598351928,0.1473034876161704,0.025914634146341462,0.008786963545032278,0.043042304747650646,0.008384146341463415,0,0.021947649968501685,
05,003,0.11487839771101574,0.07661757061210478,0.1531392248099267,0.014593467685892982,0.004291222876101038,0.024895712495684924,0.015288394718554551,0,0.031017461775468706,
05,005,0.0848,0.06690058814357434,0.10269941185642566,0.021556256572029444,0.010865942602992855,0.032246570541066034,0.014458464773922187,0.005163186581232991,0.023753742966611383,
05,007,0.06741899549571366,0.05920131741080899,0.07563667358061833,0.037584601353621655,0.031511483317931695,0.043657719389311615,0.004752076033216531,0.0028364752818240474,0.006667676784609015,
05,009,0.07398265510340227,0.051688403171574554,0.09627690703522998,0.008239947264337508,0.0020782537568519053,0.01440164077182311,0.023401450230718525,0.008790851523558348,0.0380120489378787,
05,011,0.10956521739130434,0.07213250366972158,0.14699793111288711,0.02510460251046025,0.006790859492090864,0.04341834552882964,0.015341701534170154,0.003279083924590056,0.02740431914375025,
05,013,0.04398625429553265,0,0.09144235711298748,0.0026666666666666666,0,0.02139457888182329,0.0026666666666666666,0,0.01478840320285909,
05,015,0.11185383244206773,0.08689259428783055,0.1368150705963049,0.04447380008806693,0.02523307278207269,0.06371452739406117,0.01673271686481726,0.0077539169448709935,0.02571151678476353,
05,017,0.1345646437994723,0.09424423878835722,0.1748850488105874,0.02493765586034913,0.0019420681586204934,0.04793324356207776,0.003491271820448878,0,0.008676511830212808,
05,019,0.13439693682195278,0.10064697693421104,0.16814689670969452,0.028284098051539912,0.009958494616037549,0.04660970148704227,0.0056568196103079825,0.0011690725004233097,0.010144566720192656,
05,021,0.09455155071248952,0.0668228473597316,0.12228025406524745,0.011541632316570486,0.0031844620052551287,0.019898802627885844,0.005770816158285243,0,0.014030429221338757,
05,023,0.07331097268806899,0.05416403034907562,0.09245791502706237,0.020705882352941178,0.009415201792754754,0.0319965629131276,0.010823529411764706,0.0025932669353532205,0.019053791888176193,
05,025,0.04635514018691589,0.01678959738389778,0.075920682989934,0.010948905109489052,0,0.027040349468266917,0.006934306569343066,0,0.015465933992543264,
05,027,0.10876730388925511,0.07478725854762122,0.142747349230889,0.040255591054313096,0.0154667095979142,0.06504447251071199,0.007028753993610224,0,0.014848418626029009,
05,029,0.08001435235019734,0.05295667428250568,0.107072030417889,0.016033254156769598,0.005950043968324355,0.026116464345214842,0.006532066508313539,4.246922782416918e-4,0.012639440738385386,
